,acc,corr,incorr,time
57,0.466273566639388,68.7,78.6,12.714789056777954
58,0.4717721652857369,69.5,77.8,13.789767193794251
59,0.4772695712635211,70.3,77.0,14.065872359275819
60,0.4690186448178976,69.1,78.2,13.661719799041748
61,0.4650664781884407,68.5,78.8,14.248674607276916
62,0.4812859594571831,70.9,76.4,14.62926721572876
63,0.47450691962643565,69.9,77.4,12.468009233474731
64,0.4778209994256214,70.4,76.9,11.101712203025818
65,0.4968319755080426,73.2,74.1,9.817043566703797
66,0.467726738612281,68.9,78.4,9.63938639163971
67,0.4785012715344649,70.5,76.8,9.90345630645752
68,0.4895113841554811,72.1,75.2,9.70630395412445
69,0.46906952428012366,69.1,78.2,9.687984299659728
70,0.4664313669449716,68.7,78.6,9.606679391860961
71,0.47178110625774855,69.5,77.8,9.530798625946044
72,0.46220112685266246,68.1,79.2,11.485418009757996
73,0.4663437160174027,68.7,78.6,11.574724078178406
74,0.4691610210638544,69.1,78.2,11.42061984539032
75,0.47034121979571114,69.3,78.0,11.640524578094482
76,0.4697221560928705,69.2,78.1,11.296050548553467
77,0.4712263977252241,69.4,77.9,11.7664137840271
78,0.46364617523360535,68.3,79.0,11.793220853805542
79,0.4575467084198529,67.4,79.9,11.56791832447052
80,0.4637752710746727,68.3,79.0,11.719024658203125
81,0.47158753695815225,69.5,77.8,9.807986950874328
82,0.4716290282508419,69.5,77.8,9.49207670688629
83,0.47784411519757175,70.4,76.9,9.62738778591156
84,0.46489558256923613,68.5,78.8,9.821386885643005
85,0.47569252706555576,70.1,77.2,9.988730072975159
86,0.4941197663475906,72.8,74.5,9.86988959312439
87,0.460841148120713,67.9,79.4,9.872088050842285
88,0.4601892051878827,67.8,79.5,9.669930005073548
89,0.4934262087278915,72.7,74.6,9.958987879753114
90,0.4831476897695035,71.2,76.1,9.61278326511383
91,0.48725734821909644,71.8,75.5,9.311261534690857
92,0.5091323493626201,75.0,72.3,9.57008991241455
93,0.46490880127703604,68.5,78.8,9.559212517738342
94,0.4892984164399511,72.1,75.2,9.578803515434265
95,0.49686862868517245,73.2,74.1,9.983994555473327
96,0.4649368219676019,68.5,78.8,10.519109845161438
97,0.4663068726430383,68.7,78.6,9.558865690231324
98,0.5050234568079313,74.4,72.9,9.629013991355896
99,0.4736787289582608,69.8,77.5,11.705610966682434
100,0.46552893425426245,68.6,78.7,11.588377737998963
101,0.47187802196067474,69.5,77.8,11.187100076675415
102,0.47100826809078866,69.4,77.9,11.631061458587647
103,0.470943846117417,69.4,77.9,11.201026964187623
104,0.4874045162014216,71.8,75.5,11.383201479911804
105,0.46563195265033464,68.6,78.7,11.314504361152649
106,0.4561723080996066,67.2,80.1,11.346203112602234
107,0.46367363043843357,68.3,79.0,11.30570707321167
