,fold,k,distance,votes,weighting,acc,corr,incorr,time
708,8,5,manhattan,idw,correlation,0.5374149659863946,79,68,11.769097328186035
709,9,5,manhattan,idw,correlation,0.47297297297297297,70,78,11.665416717529297
710,0,5,manhattan,idw,information_gain,0.43243243243243246,64,84,12.00560474395752
711,1,5,manhattan,idw,information_gain,0.40816326530612246,60,87,14.577690839767456
712,2,5,manhattan,idw,information_gain,0.4797297297297297,71,77,11.540191888809204
713,3,5,manhattan,idw,information_gain,0.45517241379310347,66,79,11.570284366607666
714,4,5,manhattan,idw,information_gain,0.46938775510204084,69,78,11.813703536987305
715,5,5,manhattan,idw,information_gain,0.5306122448979592,78,69,12.13478136062622
716,6,5,manhattan,idw,information_gain,0.4966442953020134,74,75,12.9201180934906
717,7,5,manhattan,idw,information_gain,0.46258503401360546,68,79,12.966814041137695
718,8,5,manhattan,idw,information_gain,0.5374149659863946,79,68,11.64941930770874
719,9,5,manhattan,idw,information_gain,0.46621621621621623,69,79,11.762346029281616
720,0,5,cosine,majority,equal,0.47297297297297297,70,78,13.6684889793396
721,1,5,cosine,majority,equal,0.4013605442176871,59,88,15.616727113723755
722,2,5,cosine,majority,equal,0.4864864864864865,72,76,14.909295320510864
723,3,5,cosine,majority,equal,0.4206896551724138,61,84,13.656378507614136
724,4,5,cosine,majority,equal,0.46258503401360546,68,79,13.765703678131104
725,5,5,cosine,majority,equal,0.5034013605442177,74,73,13.828410148620605
726,6,5,cosine,majority,equal,0.47651006711409394,71,78,16.415560007095337
727,7,5,cosine,majority,equal,0.4421768707482993,65,82,14.470858573913574
728,8,5,cosine,majority,equal,0.46258503401360546,68,79,14.06276559829712
729,9,5,cosine,majority,equal,0.49324324324324326,73,75,14.016703844070435
730,0,5,cosine,majority,correlation,0.46621621621621623,69,79,14.174023151397705
731,1,5,cosine,majority,correlation,0.3741496598639456,55,92,16.68111300468445
732,2,5,cosine,majority,correlation,0.4864864864864865,72,76,14.017842531204224
733,3,5,cosine,majority,correlation,0.46206896551724136,67,78,13.248152017593384
734,4,5,cosine,majority,correlation,0.4489795918367347,66,81,13.968868017196655
735,5,5,cosine,majority,correlation,0.47619047619047616,70,77,13.875311136245728
736,6,5,cosine,majority,correlation,0.48322147651006714,72,77,16.822574615478516
737,7,5,cosine,majority,correlation,0.43537414965986393,64,83,13.969008922576904
738,8,5,cosine,majority,correlation,0.5510204081632653,81,66,13.906643629074097
739,9,5,cosine,majority,correlation,0.4797297297297297,71,77,13.654481410980225
740,0,5,cosine,majority,information_gain,0.4864864864864865,72,76,14.720985889434814
741,1,5,cosine,majority,information_gain,0.4965986394557823,73,74,15.411510944366455
742,2,5,cosine,majority,information_gain,0.4864864864864865,72,76,13.781396389007568
743,3,5,cosine,majority,information_gain,0.45517241379310347,66,79,13.750274896621704
744,4,5,cosine,majority,information_gain,0.46258503401360546,68,79,14.04605221748352
745,5,5,cosine,majority,information_gain,0.5170068027210885,76,71,15.412545680999756
746,6,5,cosine,majority,information_gain,0.4429530201342282,66,83,15.083190679550171
747,7,5,cosine,majority,information_gain,0.4489795918367347,66,81,14.015782833099365
748,8,5,cosine,majority,information_gain,0.5102040816326531,75,72,13.921987056732178
749,9,5,cosine,majority,information_gain,0.5067567567567568,75,73,16.11769151687622
750,0,5,cosine,sheppard,equal,0.4797297297297297,71,77,14.816467523574829
751,1,5,cosine,sheppard,equal,0.42857142857142855,63,84,14.125298976898193
752,2,5,cosine,sheppard,equal,0.5,74,74,14.252251148223877
753,3,5,cosine,sheppard,equal,0.41379310344827586,60,85,13.373166799545288
754,4,5,cosine,sheppard,equal,0.47619047619047616,70,77,16.853928565979004
755,5,5,cosine,sheppard,equal,0.5170068027210885,76,71,14.972861051559448
756,6,5,cosine,sheppard,equal,0.47651006711409394,71,78,14.080377340316772
757,7,5,cosine,sheppard,equal,0.4489795918367347,66,81,16.718681573867798
758,8,5,cosine,sheppard,equal,0.46938775510204084,69,78,13.947853803634644
759,9,5,cosine,sheppard,equal,0.49324324324324326,73,75,13.922040700912476
760,0,5,cosine,sheppard,correlation,0.47297297297297297,70,78,13.969017744064331
761,1,5,cosine,sheppard,correlation,0.3877551020408163,57,90,16.102965593338013
762,2,5,cosine,sheppard,correlation,0.5135135135135135,76,72,14.078235149383545
763,3,5,cosine,sheppard,correlation,0.46206896551724136,67,78,13.154439210891724
764,4,5,cosine,sheppard,correlation,0.4421768707482993,65,82,14.095906496047974
765,5,5,cosine,sheppard,correlation,0.4897959183673469,72,75,14.078350305557251
766,6,5,cosine,sheppard,correlation,0.4899328859060403,73,76,16.368606328964233
767,7,5,cosine,sheppard,correlation,0.43537414965986393,64,83,13.515756368637085
768,8,5,cosine,sheppard,correlation,0.5374149659863946,79,68,14.094032764434814
769,9,5,cosine,sheppard,correlation,0.46621621621621623,69,79,14.12602686882019
770,0,5,cosine,sheppard,information_gain,0.47297297297297297,70,78,16.776878356933594
771,1,5,cosine,sheppard,information_gain,0.4489795918367347,66,81,13.50025749206543
772,2,5,cosine,sheppard,information_gain,0.5,74,74,13.968843936920166
773,3,5,cosine,sheppard,information_gain,0.5241379310344828,76,69,13.85960054397583
774,4,5,cosine,sheppard,information_gain,0.4489795918367347,66,81,14.862604141235352
775,5,5,cosine,sheppard,information_gain,0.5306122448979592,78,69,15.975903749465942
776,6,5,cosine,sheppard,information_gain,0.4563758389261745,68,81,13.906435251235962
777,7,5,cosine,sheppard,information_gain,0.4489795918367347,66,81,13.781511068344116
778,8,5,cosine,sheppard,information_gain,0.5034013605442177,74,73,13.92201018333435
779,9,5,cosine,sheppard,information_gain,0.5067567567567568,75,73,16.847952365875244
780,0,5,cosine,idw,equal,0.41216216216216217,61,87,13.924219131469727
781,1,5,cosine,idw,equal,0.4217687074829932,62,85,14.109500408172607
782,2,5,cosine,idw,equal,0.4594594594594595,68,80,13.943179368972778
783,3,5,cosine,idw,equal,0.47586206896551725,69,76,16.40992546081543
784,4,5,cosine,idw,equal,0.4557823129251701,67,80,13.78788137435913
785,5,5,cosine,idw,equal,0.4965986394557823,73,74,13.994718074798584
786,6,5,cosine,idw,equal,0.5033557046979866,75,74,14.221019744873047
787,7,5,cosine,idw,equal,0.4557823129251701,67,80,16.84684157371521
788,8,5,cosine,idw,equal,0.4421768707482993,65,82,13.805095672607422
789,9,5,cosine,idw,equal,0.5135135135135135,76,72,14.203286409378052
790,0,5,cosine,idw,correlation,0.4189189189189189,62,86,13.954347372055054
791,1,5,cosine,idw,correlation,0.38095238095238093,56,91,15.319191694259644
792,2,5,cosine,idw,correlation,0.4527027027027027,67,81,15.598369359970093
793,3,5,cosine,idw,correlation,0.47586206896551725,69,76,13.467407703399658
794,4,5,cosine,idw,correlation,0.43537414965986393,64,83,14.033015966415405
795,5,5,cosine,idw,correlation,0.47619047619047616,70,77,13.95328140258789
796,6,5,cosine,idw,correlation,0.5033557046979866,75,74,16.947643280029297
797,7,5,cosine,idw,correlation,0.4421768707482993,65,82,13.484615325927734
798,8,5,cosine,idw,correlation,0.5102040816326531,75,72,13.79701852798462
799,9,5,cosine,idw,correlation,0.4797297297297297,71,77,13.890848875045776
800,0,5,cosine,idw,information_gain,0.49324324324324326,73,75,17.01129984855652
801,1,5,cosine,idw,information_gain,0.5102040816326531,75,72,13.719075918197632
802,2,5,cosine,idw,information_gain,0.44594594594594594,66,82,14.126112461090088
803,3,5,cosine,idw,information_gain,0.5103448275862069,74,71,14.392754316329956
804,4,5,cosine,idw,information_gain,0.43537414965986393,64,83,15.835345029830933
805,5,5,cosine,idw,information_gain,0.4965986394557823,73,74,15.160371541976929
806,6,5,cosine,idw,information_gain,0.40268456375838924,60,89,13.953288316726685
807,7,5,cosine,idw,information_gain,0.41496598639455784,61,86,14.330351829528809
808,8,5,cosine,idw,information_gain,0.5034013605442177,74,73,14.078392505645752
809,9,5,cosine,idw,information_gain,0.5,74,74,17.277743101119995
810,0,7,euclidean,majority,equal,0.4797297297297297,71,77,11.602579355239868
811,1,7,euclidean,majority,equal,0.40816326530612246,60,87,11.493183135986328
812,2,7,euclidean,majority,equal,0.5472972972972973,81,67,11.757813692092896
813,3,7,euclidean,majority,equal,0.4206896551724138,61,84,11.412992000579834
814,4,7,euclidean,majority,equal,0.46938775510204084,69,78,13.877259731292725
815,5,7,euclidean,majority,equal,0.46938775510204084,69,78,12.840376138687134
816,6,7,euclidean,majority,equal,0.5302013422818792,79,70,11.94579815864563
817,7,7,euclidean,majority,equal,0.3877551020408163,57,90,11.524521112442017
818,8,7,euclidean,majority,equal,0.48299319727891155,71,76,12.353471040725708
819,9,7,euclidean,majority,equal,0.5202702702702703,77,71,17.44853639602661
820,0,7,euclidean,majority,correlation,0.46621621621621623,69,79,12.055506706237793
821,1,7,euclidean,majority,correlation,0.42857142857142855,63,84,11.602710723876953
822,2,7,euclidean,majority,correlation,0.5,74,74,11.852521419525146
823,3,7,euclidean,majority,correlation,0.4206896551724138,61,84,11.5390043258667
824,4,7,euclidean,majority,correlation,0.43537414965986393,64,83,11.459924459457397
825,5,7,euclidean,majority,correlation,0.4965986394557823,73,74,13.765757083892822
826,6,7,euclidean,majority,correlation,0.5436241610738255,81,68,11.602617979049683
827,7,7,euclidean,majority,correlation,0.41496598639455784,61,86,11.790109634399414
828,8,7,euclidean,majority,correlation,0.5170068027210885,76,71,11.978492498397827
829,9,7,euclidean,majority,correlation,0.49324324324324326,73,75,13.906503200531006
830,0,7,euclidean,majority,information_gain,0.42567567567567566,63,85,12.447247982025146
831,1,7,euclidean,majority,information_gain,0.43537414965986393,64,83,11.24326229095459
832,2,7,euclidean,majority,information_gain,0.4864864864864865,72,76,11.88376760482788
833,3,7,euclidean,majority,information_gain,0.4896551724137931,71,74,11.836803436279297
834,4,7,euclidean,majority,information_gain,0.46938775510204084,69,78,14.33056354522705
835,5,7,euclidean,majority,information_gain,0.5034013605442177,74,73,12.165923833847046
836,6,7,euclidean,majority,information_gain,0.47651006711409394,71,78,11.852534055709839
837,7,7,euclidean,majority,information_gain,0.47619047619047616,70,77,11.742252349853516
838,8,7,euclidean,majority,information_gain,0.47619047619047616,70,77,11.993925333023071
839,9,7,euclidean,majority,information_gain,0.44594594594594594,66,82,13.045056581497192
840,0,7,euclidean,sheppard,equal,0.46621621621621623,69,79,12.68297028541565
841,1,7,euclidean,sheppard,equal,0.4013605442176871,59,88,11.74325680732727
842,2,7,euclidean,sheppard,equal,0.5405405405405406,80,68,11.868123292922974
843,3,7,euclidean,sheppard,equal,0.4482758620689655,65,80,11.931697368621826
844,4,7,euclidean,sheppard,equal,0.4557823129251701,67,80,14.06248140335083
845,5,7,euclidean,sheppard,equal,0.46938775510204084,69,78,11.665138959884644
846,6,7,euclidean,sheppard,equal,0.4966442953020134,74,75,12.041178941726685
847,7,7,euclidean,sheppard,equal,0.3877551020408163,57,90,12.073190927505493
848,8,7,euclidean,sheppard,equal,0.48299319727891155,71,76,14.925065279006958
849,9,7,euclidean,sheppard,equal,0.5,74,74,11.555763959884644
850,0,7,euclidean,sheppard,correlation,0.4797297297297297,71,77,11.82132625579834
851,1,7,euclidean,sheppard,correlation,0.42857142857142855,63,84,11.757687330245972
852,2,7,euclidean,sheppard,correlation,0.5135135135135135,76,72,12.120248556137085
853,3,7,euclidean,sheppard,correlation,0.42758620689655175,62,83,14.925068855285645
854,4,7,euclidean,sheppard,correlation,0.4217687074829932,62,85,11.399309635162354
855,5,7,euclidean,sheppard,correlation,0.4965986394557823,73,74,12.024548292160034
856,6,7,euclidean,sheppard,correlation,0.5503355704697986,82,67,12.35550832748413
857,7,7,euclidean,sheppard,correlation,0.4217687074829932,62,85,11.961977481842041
858,8,7,euclidean,sheppard,correlation,0.5238095238095238,77,70,14.080341577529907
859,9,7,euclidean,sheppard,correlation,0.49324324324324326,73,75,12.532313346862793
860,0,7,euclidean,sheppard,information_gain,0.49324324324324326,73,75,12.071923971176147
861,1,7,euclidean,sheppard,information_gain,0.4489795918367347,66,81,11.983118057250977
862,2,7,euclidean,sheppard,information_gain,0.47297297297297297,70,78,11.75849986076355
863,3,7,euclidean,sheppard,information_gain,0.5172413793103449,75,70,14.768796920776367
864,4,7,euclidean,sheppard,information_gain,0.46938775510204084,69,78,11.864017963409424
865,5,7,euclidean,sheppard,information_gain,0.4965986394557823,73,74,12.259733200073242
866,6,7,euclidean,sheppard,information_gain,0.4899328859060403,73,76,11.993149757385254
867,7,7,euclidean,sheppard,information_gain,0.4489795918367347,66,81,11.870009183883667
868,8,7,euclidean,sheppard,information_gain,0.564625850340136,83,64,14.957281112670898
869,9,7,euclidean,sheppard,information_gain,0.4797297297297297,71,77,11.53202509880066
870,0,7,euclidean,idw,equal,0.43243243243243246,64,84,11.96907639503479
871,1,7,euclidean,idw,equal,0.41496598639455784,61,86,11.757823944091797
872,2,7,euclidean,idw,equal,0.5135135135135135,76,72,11.854547262191772
873,3,7,euclidean,idw,equal,0.43448275862068964,63,82,14.846984148025513
874,4,7,euclidean,idw,equal,0.46258503401360546,68,79,13.172412395477295
875,5,7,euclidean,idw,equal,0.46938775510204084,69,78,12.16156005859375
876,6,7,euclidean,idw,equal,0.4966442953020134,74,75,11.807697534561157
877,7,7,euclidean,idw,equal,0.41496598639455784,61,86,11.992190599441528
878,8,7,euclidean,idw,equal,0.47619047619047616,70,77,14.97493290901184
879,9,7,euclidean,idw,equal,0.49324324324324326,73,75,12.008795261383057
880,0,7,euclidean,idw,correlation,0.42567567567567566,63,85,11.88594913482666
881,1,7,euclidean,idw,correlation,0.41496598639455784,61,86,11.976367473602295
882,2,7,euclidean,idw,correlation,0.44594594594594594,66,82,11.775398015975952
883,3,7,euclidean,idw,correlation,0.4482758620689655,65,80,14.564715147018433
884,4,7,euclidean,idw,correlation,0.4489795918367347,66,81,11.790071249008179
885,5,7,euclidean,idw,correlation,0.47619047619047616,70,77,11.99406623840332
886,6,7,euclidean,idw,correlation,0.5369127516778524,80,69,12.02651834487915
887,7,7,euclidean,idw,correlation,0.42857142857142855,63,84,11.92980432510376
888,8,7,euclidean,idw,correlation,0.5034013605442177,74,73,14.832275390625
889,9,7,euclidean,idw,correlation,0.47297297297297297,70,78,11.586913824081421
890,0,7,euclidean,idw,information_gain,0.46621621621621623,69,79,12.667973518371582
891,1,7,euclidean,idw,information_gain,0.47619047619047616,70,77,12.525522947311401
892,2,7,euclidean,idw,information_gain,0.47297297297297297,70,78,14.564638376235962
893,3,7,euclidean,idw,information_gain,0.4896551724137931,71,74,11.728196144104004
894,4,7,euclidean,idw,information_gain,0.4557823129251701,67,80,11.868154048919678
895,5,7,euclidean,idw,information_gain,0.4965986394557823,73,74,12.025267601013184
896,6,7,euclidean,idw,information_gain,0.4966442953020134,74,75,11.932841300964355
897,7,7,euclidean,idw,information_gain,0.4217687074829932,62,85,14.408420324325562
898,8,7,euclidean,idw,information_gain,0.5170068027210885,76,71,11.868225812911987
899,9,7,euclidean,idw,information_gain,0.46621621621621623,69,79,12.234570264816284
900,0,7,manhattan,majority,equal,0.5135135135135135,76,72,11.611944913864136
901,1,7,manhattan,majority,equal,0.43537414965986393,64,83,11.728531122207642
902,2,7,manhattan,majority,equal,0.5337837837837838,79,69,14.07828402519226
903,3,7,manhattan,majority,equal,0.4206896551724138,61,84,11.17875075340271
904,4,7,manhattan,majority,equal,0.47619047619047616,70,77,11.46091341972351
905,5,7,manhattan,majority,equal,0.4897959183673469,72,75,11.602364540100098
906,6,7,manhattan,majority,equal,0.5436241610738255,81,68,13.04325532913208
907,7,7,manhattan,majority,equal,0.42857142857142855,63,84,12.715855121612549
908,8,7,manhattan,majority,equal,0.5102040816326531,75,72,11.664048671722412
909,9,7,manhattan,majority,equal,0.4797297297297297,71,77,11.85461163520813
910,0,7,manhattan,majority,correlation,0.5,74,74,11.961963415145874
911,1,7,manhattan,majority,correlation,0.4217687074829932,62,85,14.219843864440918
912,2,7,manhattan,majority,correlation,0.527027027027027,78,70,11.838894367218018
913,3,7,manhattan,majority,correlation,0.4413793103448276,64,81,11.835948467254639
914,4,7,manhattan,majority,correlation,0.4489795918367347,66,81,11.696164608001709
915,5,7,manhattan,majority,correlation,0.4965986394557823,73,74,12.08912706375122
916,6,7,manhattan,majority,correlation,0.5302013422818792,79,70,14.815605401992798
917,7,7,manhattan,majority,correlation,0.4489795918367347,66,81,11.836885452270508
918,8,7,manhattan,majority,correlation,0.5306122448979592,78,69,11.399501323699951
919,9,7,manhattan,majority,correlation,0.527027027027027,78,70,11.773377656936646
920,0,7,manhattan,majority,information_gain,0.5135135135135135,76,72,11.540067434310913
921,1,7,manhattan,majority,information_gain,0.4557823129251701,67,80,15.36466670036316
922,2,7,manhattan,majority,information_gain,0.5675675675675675,84,64,11.906108379364014
923,3,7,manhattan,majority,information_gain,0.5103448275862069,74,71,11.320361614227295
924,4,7,manhattan,majority,information_gain,0.48299319727891155,71,76,11.398969173431396
925,5,7,manhattan,majority,information_gain,0.5170068027210885,76,71,11.89932131767273
926,6,7,manhattan,majority,information_gain,0.5033557046979866,75,74,13.023591756820679
927,7,7,manhattan,majority,information_gain,0.5170068027210885,76,71,14.203109979629517
928,8,7,manhattan,majority,information_gain,0.5578231292517006,82,65,11.366215705871582
929,9,7,manhattan,majority,information_gain,0.4797297297297297,71,77,11.471047639846802
930,0,7,manhattan,sheppard,equal,0.4797297297297297,71,77,11.963990688323975
931,1,7,manhattan,sheppard,equal,0.4013605442176871,59,88,13.170027494430542
932,2,7,manhattan,sheppard,equal,0.5202702702702703,77,71,13.043044090270996
933,3,7,manhattan,sheppard,equal,0.42758620689655175,62,83,11.430647134780884
934,4,7,manhattan,sheppard,equal,0.4421768707482993,65,82,11.710867166519165
935,5,7,manhattan,sheppard,equal,0.4897959183673469,72,75,11.899466514587402
936,6,7,manhattan,sheppard,equal,0.4966442953020134,74,75,14.346018314361572
937,7,7,manhattan,sheppard,equal,0.4421768707482993,65,82,12.33987045288086
938,8,7,manhattan,sheppard,equal,0.5034013605442177,74,73,11.618157863616943
939,9,7,manhattan,sheppard,equal,0.44594594594594594,66,82,11.664000272750854
940,0,7,manhattan,sheppard,correlation,0.5067567567567568,75,73,11.774473428726196
941,1,7,manhattan,sheppard,correlation,0.40816326530612246,60,87,13.529513359069824
942,2,7,manhattan,sheppard,correlation,0.527027027027027,78,70,13.045024633407593
943,3,7,manhattan,sheppard,correlation,0.4482758620689655,65,80,11.493045568466187
944,4,7,manhattan,sheppard,correlation,0.43537414965986393,64,83,11.97757363319397
945,5,7,manhattan,sheppard,correlation,0.5102040816326531,75,72,14.179376125335693
946,6,7,manhattan,sheppard,correlation,0.5369127516778524,80,69,15.19267225265503
947,7,7,manhattan,sheppard,correlation,0.4557823129251701,67,80,11.430649042129517
948,8,7,manhattan,sheppard,correlation,0.54421768707483,80,67,11.505808115005493
949,9,7,manhattan,sheppard,correlation,0.5202702702702703,77,71,11.64938473701477
950,0,7,manhattan,sheppard,information_gain,0.5067567567567568,75,73,11.618116855621338
951,1,7,manhattan,sheppard,information_gain,0.42857142857142855,63,84,14.329341650009155
952,2,7,manhattan,sheppard,information_gain,0.4864864864864865,72,76,12.465903043746948
953,3,7,manhattan,sheppard,information_gain,0.4689655172413793,68,77,11.492045164108276
954,4,7,manhattan,sheppard,information_gain,0.5034013605442177,74,73,11.571463584899902
955,5,7,manhattan,sheppard,information_gain,0.564625850340136,83,64,11.540014743804932
956,6,7,manhattan,sheppard,information_gain,0.4966442953020134,74,75,11.722531080245972
957,7,7,manhattan,sheppard,information_gain,0.4897959183673469,72,75,14.738541841506958
958,8,7,manhattan,sheppard,information_gain,0.5306122448979592,78,69,11.52342438697815
959,9,7,manhattan,sheppard,information_gain,0.46621621621621623,69,79,11.91507077217102
960,0,7,manhattan,idw,equal,0.4527027027027027,67,81,11.721851110458374
961,1,7,manhattan,idw,equal,0.41496598639455784,61,86,12.548729419708252
962,2,7,manhattan,idw,equal,0.5,74,74,14.660484552383423
963,3,7,manhattan,idw,equal,0.4413793103448276,64,81,11.63275408744812
964,4,7,manhattan,idw,equal,0.4557823129251701,67,80,12.198274850845337
965,5,7,manhattan,idw,equal,0.47619047619047616,70,77,13.466964960098267
966,6,7,manhattan,idw,equal,0.5033557046979866,75,74,11.712036609649658
967,7,7,manhattan,idw,equal,0.4557823129251701,67,80,11.806525945663452
968,8,7,manhattan,idw,equal,0.48299319727891155,71,76,11.868199825286865
969,9,7,manhattan,idw,equal,0.46621621621621623,69,79,14.784436225891113
970,0,7,manhattan,idw,correlation,0.46621621621621623,69,79,11.60265326499939
971,1,7,manhattan,idw,correlation,0.40816326530612246,60,87,11.711944818496704
972,2,7,manhattan,idw,correlation,0.43243243243243246,64,84,11.978407382965088
973,3,7,manhattan,idw,correlation,0.4482758620689655,65,80,13.742547035217285
974,4,7,manhattan,idw,correlation,0.4557823129251701,67,80,13.108238458633423
975,5,7,manhattan,idw,correlation,0.4897959183673469,72,75,11.68066692352295
976,6,7,manhattan,idw,correlation,0.5167785234899329,77,72,11.727551221847534
977,7,7,manhattan,idw,correlation,0.4217687074829932,62,85,11.649356365203857
978,8,7,manhattan,idw,correlation,0.5306122448979592,78,69,12.888887882232666
979,9,7,manhattan,idw,correlation,0.49324324324324326,73,75,14.594849109649658
980,0,7,manhattan,idw,information_gain,0.46621621621621623,69,79,11.50688648223877
981,1,7,manhattan,idw,information_gain,0.5034013605442177,74,73,12.05565595626831
982,2,7,manhattan,idw,information_gain,0.581081081081081,86,62,11.571211814880371
983,3,7,manhattan,idw,information_gain,0.4689655172413793,68,77,11.66515064239502
984,4,7,manhattan,idw,information_gain,0.47619047619047616,70,77,15.255155324935913
985,5,7,manhattan,idw,information_gain,0.5306122448979592,78,69,12.235020399093628
986,6,7,manhattan,idw,information_gain,0.4697986577181208,70,79,11.649416446685791
987,7,7,manhattan,idw,information_gain,0.46938775510204084,69,78,11.477555990219116
988,8,7,manhattan,idw,information_gain,0.46258503401360546,68,79,11.540029525756836
989,9,7,manhattan,idw,information_gain,0.46621621621621623,69,79,14.846852540969849
990,0,7,cosine,majority,equal,0.49324324324324326,73,75,13.828405380249023
991,1,7,cosine,majority,equal,0.3945578231292517,58,89,13.703288078308105
992,2,7,cosine,majority,equal,0.5202702702702703,77,71,13.922087907791138
993,3,7,cosine,majority,equal,0.4206896551724138,61,84,16.134233236312866
994,4,7,cosine,majority,equal,0.46938775510204084,69,78,15.536370754241943
995,5,7,cosine,majority,equal,0.4965986394557823,73,74,14.049118280410767
996,6,7,cosine,majority,equal,0.5100671140939598,76,73,14.03140115737915
997,7,7,cosine,majority,equal,0.43537414965986393,64,83,13.922079086303711
998,8,7,cosine,majority,equal,0.4965986394557823,73,74,16.978846073150635
999,9,7,cosine,majority,equal,0.5,74,74,13.863762855529785
1000,0,7,cosine,majority,correlation,0.47297297297297297,70,78,14.24408221244812
1001,1,7,cosine,majority,correlation,0.4489795918367347,66,81,14.06460428237915
1002,2,7,cosine,majority,correlation,0.49324324324324326,73,75,17.041484355926514
1003,3,7,cosine,majority,correlation,0.4068965517241379,59,86,13.405406475067139
1004,4,7,cosine,majority,correlation,0.43537414965986393,64,83,13.985762596130371
1005,5,7,cosine,majority,correlation,0.48299319727891155,71,76,13.671886205673218
1006,6,7,cosine,majority,correlation,0.5167785234899329,77,72,19.44117760658264
1007,7,7,cosine,majority,correlation,0.4013605442176871,59,88,14.173908948898315
1008,8,7,cosine,majority,correlation,0.5102040816326531,75,72,13.781565189361572
1009,9,7,cosine,majority,correlation,0.4864864864864865,72,76,13.999015808105469
1010,0,7,cosine,majority,information_gain,0.4864864864864865,72,76,15.914633989334106
1011,1,7,cosine,majority,information_gain,0.47619047619047616,70,77,14.627047300338745
1012,2,7,cosine,majority,information_gain,0.5,74,74,13.797071933746338
1013,3,7,cosine,majority,information_gain,0.4827586206896552,70,75,13.875150442123413
1014,4,7,cosine,majority,information_gain,0.4489795918367347,66,81,13.492173433303833
1015,5,7,cosine,majority,information_gain,0.564625850340136,83,64,13.954386234283447
1016,6,7,cosine,majority,information_gain,0.46308724832214765,69,80,12.778324604034424
1017,7,7,cosine,majority,information_gain,0.4897959183673469,72,75,12.699341773986816
1018,8,7,cosine,majority,information_gain,0.4897959183673469,72,75,12.886674165725708
1019,9,7,cosine,majority,information_gain,0.5472972972972973,81,67,13.154427289962769
1020,0,7,cosine,sheppard,equal,0.4864864864864865,72,76,12.886840105056763
1021,1,7,cosine,sheppard,equal,0.3945578231292517,58,89,12.528485536575317
1022,2,7,cosine,sheppard,equal,0.49324324324324326,73,75,12.871034860610962
1023,3,7,cosine,sheppard,equal,0.42758620689655175,62,83,12.543040037155151
1024,4,7,cosine,sheppard,equal,0.46938775510204084,69,78,12.669081687927246
1025,5,7,cosine,sheppard,equal,0.5034013605442177,74,73,12.855489492416382
1026,6,7,cosine,sheppard,equal,0.4966442953020134,74,75,12.385925531387329
1027,7,7,cosine,sheppard,equal,0.4217687074829932,62,85,13.514786005020142
1028,8,7,cosine,sheppard,equal,0.5170068027210885,76,71,12.5284104347229
1029,9,7,cosine,sheppard,equal,0.5,74,74,13.482877254486084
1030,0,7,cosine,sheppard,correlation,0.4797297297297297,71,77,13.31027603149414
1031,1,7,cosine,sheppard,correlation,0.43537414965986393,64,83,12.605616092681885
1032,2,7,cosine,sheppard,correlation,0.5135135135135135,76,72,12.715949773788452
1033,3,7,cosine,sheppard,correlation,0.41379310344827586,60,85,12.9180326461792
1034,4,7,cosine,sheppard,correlation,0.42857142857142855,63,84,12.69925570487976
1035,5,7,cosine,sheppard,correlation,0.4965986394557823,73,74,13.123177289962769
1036,6,7,cosine,sheppard,correlation,0.5302013422818792,79,70,12.982504606246948
1037,7,7,cosine,sheppard,correlation,0.40816326530612246,60,87,12.919036865234375
1038,8,7,cosine,sheppard,correlation,0.5170068027210885,76,71,12.793013334274292
1039,9,7,cosine,sheppard,correlation,0.4864864864864865,72,76,12.808635950088501
1040,0,7,cosine,sheppard,information_gain,0.47297297297297297,70,78,12.699225187301636
1041,1,7,cosine,sheppard,information_gain,0.4421768707482993,65,82,12.62216854095459
1042,2,7,cosine,sheppard,information_gain,0.49324324324324326,73,75,12.808645963668823
1043,3,7,cosine,sheppard,information_gain,0.4827586206896552,70,75,12.293039798736572
1044,4,7,cosine,sheppard,information_gain,0.48299319727891155,71,76,12.793970584869385
1045,5,7,cosine,sheppard,information_gain,0.5238095238095238,77,70,12.464886665344238
1046,6,7,cosine,sheppard,information_gain,0.48322147651006714,72,77,12.871113061904907
1047,7,7,cosine,sheppard,information_gain,0.47619047619047616,70,77,12.63581132888794
1048,8,7,cosine,sheppard,information_gain,0.5170068027210885,76,71,12.479459762573242
1049,9,7,cosine,sheppard,information_gain,0.44594594594594594,66,82,12.308190822601318
1050,0,7,cosine,idw,equal,0.4189189189189189,62,86,13.058680057525635
1051,1,7,cosine,idw,equal,0.4217687074829932,62,85,12.669028520584106
1052,2,7,cosine,idw,equal,0.4594594594594595,68,80,12.496126890182495
1053,3,7,cosine,idw,equal,0.4689655172413793,68,77,12.636787176132202
1054,4,7,cosine,idw,equal,0.4557823129251701,67,80,12.809700727462769
1055,5,7,cosine,idw,equal,0.47619047619047616,70,77,13.123145341873169
1056,6,7,cosine,idw,equal,0.5369127516778524,80,69,13.294942140579224
1057,7,7,cosine,idw,equal,0.4489795918367347,66,81,12.580336332321167
1058,8,7,cosine,idw,equal,0.46258503401360546,68,79,12.473572731018066
1059,9,7,cosine,idw,equal,0.5067567567567568,75,73,12.886819124221802
1060,0,7,cosine,idw,correlation,0.41216216216216217,61,87,12.636735439300537
1061,1,7,cosine,idw,correlation,0.40816326530612246,60,87,12.481513738632202
1062,2,7,cosine,idw,correlation,0.44594594594594594,66,82,12.683652400970459
1063,3,7,cosine,idw,correlation,0.4689655172413793,68,77,12.525342226028442
