,fold,k,distance,votes,weighting,acc,corr,incorr,time
708,8,5,manhattan,idw,correlation,0.5374149659863946,79,68,9.391131401062012
709,9,5,manhattan,idw,correlation,0.47297297297297297,70,78,9.63721513748169
710,0,5,manhattan,idw,information_gain,0.4527027027027027,67,81,9.513166904449463
711,1,5,manhattan,idw,information_gain,0.46258503401360546,68,79,9.435177326202393
712,2,5,manhattan,idw,information_gain,0.5067567567567568,75,73,9.499159812927246
713,3,5,manhattan,idw,information_gain,0.45517241379310347,66,79,9.350145816802979
714,4,5,manhattan,idw,information_gain,0.47619047619047616,70,77,9.72618818283081
715,5,5,manhattan,idw,information_gain,0.4897959183673469,72,75,9.901187896728516
716,6,5,manhattan,idw,information_gain,0.48322147651006714,72,77,9.600349426269531
717,7,5,manhattan,idw,information_gain,0.3945578231292517,58,89,9.392285585403442
718,8,5,manhattan,idw,information_gain,0.5306122448979592,78,69,9.436182022094727
719,9,5,manhattan,idw,information_gain,0.46621621621621623,69,79,9.454143285751343
720,0,5,cosine,majority,equal,0.47297297297297297,70,78,11.339216470718384
721,1,5,cosine,majority,equal,0.4013605442176871,59,88,11.394218921661377
722,2,5,cosine,majority,equal,0.4864864864864865,72,76,11.503215789794922
723,3,5,cosine,majority,equal,0.4206896551724138,61,84,11.195213794708252
724,4,5,cosine,majority,equal,0.46258503401360546,68,79,11.302213430404663
725,5,5,cosine,majority,equal,0.5034013605442177,74,73,11.804228067398071
726,6,5,cosine,majority,equal,0.47651006711409394,71,78,11.437247276306152
727,7,5,cosine,majority,equal,0.4421768707482993,65,82,11.440183162689209
728,8,5,cosine,majority,equal,0.46258503401360546,68,79,11.620255470275879
729,9,5,cosine,majority,equal,0.49324324324324326,73,75,11.818187713623047
730,0,5,cosine,majority,correlation,0.46621621621621623,69,79,12.338238000869751
731,1,5,cosine,majority,correlation,0.3741496598639456,55,92,11.606223106384277
732,2,5,cosine,majority,correlation,0.4864864864864865,72,76,11.941261053085327
733,3,5,cosine,majority,correlation,0.46206896551724136,67,78,11.78717565536499
734,4,5,cosine,majority,correlation,0.4489795918367347,66,81,11.536220788955688
735,5,5,cosine,majority,correlation,0.47619047619047616,70,77,11.516216516494751
736,6,5,cosine,majority,correlation,0.48322147651006714,72,77,11.406229496002197
737,7,5,cosine,majority,correlation,0.43537414965986393,64,83,11.229216814041138
738,8,5,cosine,majority,correlation,0.5510204081632653,81,66,11.164245843887329
739,9,5,cosine,majority,correlation,0.4797297297297297,71,77,11.222213506698608
740,0,5,cosine,majority,information_gain,0.4594594594594595,68,80,11.966227531433105
741,1,5,cosine,majority,information_gain,0.48299319727891155,71,76,11.878220319747925
742,2,5,cosine,majority,information_gain,0.4527027027027027,67,81,11.951212644577026
743,3,5,cosine,majority,information_gain,0.46206896551724136,67,78,11.104321479797363
744,4,5,cosine,majority,information_gain,0.40816326530612246,60,87,11.036246299743652
745,5,5,cosine,majority,information_gain,0.4965986394557823,73,74,11.300179958343506
746,6,5,cosine,majority,information_gain,0.44966442953020136,67,82,11.216194868087769
747,7,5,cosine,majority,information_gain,0.5170068027210885,76,71,11.136161088943481
748,8,5,cosine,majority,information_gain,0.5170068027210885,76,71,11.279216527938843
749,9,5,cosine,majority,information_gain,0.44594594594594594,66,82,11.338217735290527
750,0,5,cosine,sheppard,equal,0.4797297297297297,71,77,11.388216495513916
751,1,5,cosine,sheppard,equal,0.42857142857142855,63,84,11.55325722694397
752,2,5,cosine,sheppard,equal,0.5,74,74,11.995226860046387
753,3,5,cosine,sheppard,equal,0.41379310344827586,60,85,11.226179838180542
754,4,5,cosine,sheppard,equal,0.47619047619047616,70,77,11.53925108909607
755,5,5,cosine,sheppard,equal,0.5170068027210885,76,71,12.046226501464844
756,6,5,cosine,sheppard,equal,0.47651006711409394,71,78,12.04219365119934
757,7,5,cosine,sheppard,equal,0.4489795918367347,66,81,11.63725733757019
758,8,5,cosine,sheppard,equal,0.46938775510204084,69,78,11.384183645248413
759,9,5,cosine,sheppard,equal,0.49324324324324326,73,75,11.593253135681152
760,0,5,cosine,sheppard,correlation,0.47297297297297297,70,78,11.261175155639648
761,1,5,cosine,sheppard,correlation,0.3877551020408163,57,90,11.25516414642334
762,2,5,cosine,sheppard,correlation,0.5135135135135135,76,72,11.40921926498413
763,3,5,cosine,sheppard,correlation,0.46206896551724136,67,78,11.273215055465698
764,4,5,cosine,sheppard,correlation,0.4421768707482993,65,82,11.31921648979187
765,5,5,cosine,sheppard,correlation,0.4897959183673469,72,75,11.33525276184082
766,6,5,cosine,sheppard,correlation,0.4899328859060403,73,76,11.305168628692627
767,7,5,cosine,sheppard,correlation,0.43537414965986393,64,83,11.145244836807251
768,8,5,cosine,sheppard,correlation,0.5374149659863946,79,68,11.193161249160767
769,9,5,cosine,sheppard,correlation,0.46621621621621623,69,79,11.463687896728516
770,0,5,cosine,sheppard,information_gain,0.46621621621621623,69,79,11.917174339294434
771,1,5,cosine,sheppard,information_gain,0.43537414965986393,64,83,11.909191846847534
772,2,5,cosine,sheppard,information_gain,0.44594594594594594,66,82,11.452219247817993
773,3,5,cosine,sheppard,information_gain,0.5103448275862069,74,71,11.242218017578125
774,4,5,cosine,sheppard,information_gain,0.43537414965986393,64,83,11.838258504867554
775,5,5,cosine,sheppard,information_gain,0.5102040816326531,75,72,12.10420560836792
776,6,5,cosine,sheppard,information_gain,0.47651006711409394,71,78,12.09726619720459
777,7,5,cosine,sheppard,information_gain,0.48299319727891155,71,76,11.863211154937744
778,8,5,cosine,sheppard,information_gain,0.4965986394557823,73,74,11.672169923782349
779,9,5,cosine,sheppard,information_gain,0.4527027027027027,67,81,11.568222999572754
780,0,5,cosine,idw,equal,0.41216216216216217,61,87,11.524251222610474
781,1,5,cosine,idw,equal,0.4217687074829932,62,85,11.581187963485718
782,2,5,cosine,idw,equal,0.4594594594594595,68,80,11.834258079528809
783,3,5,cosine,idw,equal,0.47586206896551725,69,76,11.12417721748352
784,4,5,cosine,idw,equal,0.4557823129251701,67,80,13.784261465072632
785,5,5,cosine,idw,equal,0.4965986394557823,73,74,12.13919973373413
786,6,5,cosine,idw,equal,0.5033557046979866,75,74,11.585255861282349
787,7,5,cosine,idw,equal,0.4557823129251701,67,80,11.397213697433472
788,8,5,cosine,idw,equal,0.4421768707482993,65,82,11.340213060379028
789,9,5,cosine,idw,equal,0.5135135135135135,76,72,11.622190237045288
790,0,5,cosine,idw,correlation,0.4189189189189189,62,86,11.647223949432373
791,1,5,cosine,idw,correlation,0.38095238095238093,56,91,11.55422043800354
792,2,5,cosine,idw,correlation,0.4527027027027027,67,81,11.887259721755981
793,3,5,cosine,idw,correlation,0.47586206896551725,69,76,11.398213386535645
794,4,5,cosine,idw,correlation,0.43537414965986393,64,83,11.13821268081665
795,5,5,cosine,idw,correlation,0.47619047619047616,70,77,11.895210266113281
796,6,5,cosine,idw,correlation,0.5033557046979866,75,74,12.03122854232788
797,7,5,cosine,idw,correlation,0.4421768707482993,65,82,11.57118535041809
798,8,5,cosine,idw,correlation,0.5102040816326531,75,72,11.266249418258667
799,9,5,cosine,idw,correlation,0.4797297297297297,71,77,11.29017949104309
800,0,5,cosine,idw,information_gain,0.43243243243243246,64,84,11.616223812103271
801,1,5,cosine,idw,information_gain,0.42857142857142855,63,84,11.587221145629883
802,2,5,cosine,idw,information_gain,0.44594594594594594,66,82,12.010232925415039
803,3,5,cosine,idw,information_gain,0.5103448275862069,74,71,11.756205558776855
804,4,5,cosine,idw,information_gain,0.48299319727891155,71,76,11.789221048355103
805,5,5,cosine,idw,information_gain,0.4897959183673469,72,75,11.35125732421875
806,6,5,cosine,idw,information_gain,0.4429530201342282,66,83,12.513207197189331
807,7,5,cosine,idw,information_gain,0.43537414965986393,64,83,11.618260860443115
808,8,5,cosine,idw,information_gain,0.46258503401360546,68,79,11.532218217849731
809,9,5,cosine,idw,information_gain,0.5067567567567568,75,73,11.416198492050171
810,0,7,euclidean,majority,equal,0.4797297297297297,71,77,9.59618330001831
811,1,7,euclidean,majority,equal,0.40816326530612246,60,87,10.06419324874878
812,2,7,euclidean,majority,equal,0.5472972972972973,81,67,10.009197473526001
813,3,7,euclidean,majority,equal,0.4206896551724138,61,84,9.839147090911865
814,4,7,euclidean,majority,equal,0.46938775510204084,69,78,9.916220426559448
815,5,7,euclidean,majority,equal,0.46938775510204084,69,78,10.079193115234375
816,6,7,euclidean,majority,equal,0.5302013422818792,79,70,9.730151653289795
817,7,7,euclidean,majority,equal,0.3877551020408163,57,90,9.67021894454956
818,8,7,euclidean,majority,equal,0.48299319727891155,71,76,9.826151847839355
819,9,7,euclidean,majority,equal,0.5202702702702703,77,71,9.349212408065796
820,0,7,euclidean,majority,correlation,0.46621621621621623,69,79,9.329184293746948
821,1,7,euclidean,majority,correlation,0.42857142857142855,63,84,9.39017653465271
822,2,7,euclidean,majority,correlation,0.5,74,74,9.735980987548828
823,3,7,euclidean,majority,correlation,0.4206896551724138,61,84,9.239407539367676
824,4,7,euclidean,majority,correlation,0.43537414965986393,64,83,9.33712887763977
825,5,7,euclidean,majority,correlation,0.4965986394557823,73,74,9.497217416763306
826,6,7,euclidean,majority,correlation,0.5436241610738255,81,68,9.447163105010986
827,7,7,euclidean,majority,correlation,0.41496598639455784,61,86,9.341163635253906
828,8,7,euclidean,majority,correlation,0.5170068027210885,76,71,9.872155666351318
829,9,7,euclidean,majority,correlation,0.49324324324324326,73,75,9.731189012527466
830,0,7,euclidean,majority,information_gain,0.5337837837837838,79,69,9.524183511734009
831,1,7,euclidean,majority,information_gain,0.3945578231292517,58,89,9.483218669891357
832,2,7,euclidean,majority,information_gain,0.5067567567567568,75,73,9.40221118927002
833,3,7,euclidean,majority,information_gain,0.46206896551724136,67,78,9.281213283538818
834,4,7,euclidean,majority,information_gain,0.4489795918367347,66,81,9.785171508789062
835,5,7,euclidean,majority,information_gain,0.4897959183673469,72,75,10.137179136276245
836,6,7,euclidean,majority,information_gain,0.4966442953020134,74,75,10.062191724777222
837,7,7,euclidean,majority,information_gain,0.4965986394557823,73,74,9.494142055511475
838,8,7,euclidean,majority,information_gain,0.4897959183673469,72,75,9.51921796798706
839,9,7,euclidean,majority,information_gain,0.4594594594594595,68,80,9.585148811340332
840,0,7,euclidean,sheppard,equal,0.46621621621621623,69,79,9.925222873687744
841,1,7,euclidean,sheppard,equal,0.4013605442176871,59,88,9.769151210784912
842,2,7,euclidean,sheppard,equal,0.5405405405405406,80,68,9.661183595657349
843,3,7,euclidean,sheppard,equal,0.4482758620689655,65,80,9.586185455322266
844,4,7,euclidean,sheppard,equal,0.4557823129251701,67,80,9.720184564590454
845,5,7,euclidean,sheppard,equal,0.46938775510204084,69,78,9.900188207626343
846,6,7,euclidean,sheppard,equal,0.4966442953020134,74,75,9.856184959411621
847,7,7,euclidean,sheppard,equal,0.3877551020408163,57,90,9.66918659210205
848,8,7,euclidean,sheppard,equal,0.48299319727891155,71,76,9.72821593284607
849,9,7,euclidean,sheppard,equal,0.5,74,74,10.398165464401245
850,0,7,euclidean,sheppard,correlation,0.4797297297297297,71,77,9.971525430679321
851,1,7,euclidean,sheppard,correlation,0.42857142857142855,63,84,10.36249828338623
852,2,7,euclidean,sheppard,correlation,0.5135135135135135,76,72,10.205191373825073
853,3,7,euclidean,sheppard,correlation,0.42758620689655175,62,83,9.726038217544556
854,4,7,euclidean,sheppard,correlation,0.4217687074829932,62,85,9.680122137069702
855,5,7,euclidean,sheppard,correlation,0.4965986394557823,73,74,10.298233032226562
856,6,7,euclidean,sheppard,correlation,0.5503355704697986,82,67,10.208179712295532
857,7,7,euclidean,sheppard,correlation,0.4217687074829932,62,85,10.066176652908325
858,8,7,euclidean,sheppard,correlation,0.5238095238095238,77,70,9.773151159286499
859,9,7,euclidean,sheppard,correlation,0.49324324324324326,73,75,9.596184730529785
860,0,7,euclidean,sheppard,information_gain,0.5405405405405406,80,68,9.71722412109375
861,1,7,euclidean,sheppard,information_gain,0.42857142857142855,63,84,10.076191663742065
862,2,7,euclidean,sheppard,information_gain,0.5135135135135135,76,72,10.12018084526062
863,3,7,euclidean,sheppard,information_gain,0.4482758620689655,65,80,9.897172451019287
864,4,7,euclidean,sheppard,information_gain,0.5034013605442177,74,73,9.839155435562134
865,5,7,euclidean,sheppard,information_gain,0.5102040816326531,75,72,9.894189834594727
866,6,7,euclidean,sheppard,information_gain,0.5033557046979866,75,74,9.87818956375122
867,7,7,euclidean,sheppard,information_gain,0.48299319727891155,71,76,9.75118613243103
868,8,7,euclidean,sheppard,information_gain,0.5306122448979592,78,69,9.735187768936157
869,9,7,euclidean,sheppard,information_gain,0.4797297297297297,71,77,9.790218114852905
870,0,7,euclidean,idw,equal,0.43243243243243246,64,84,9.89319372177124
871,1,7,euclidean,idw,equal,0.41496598639455784,61,86,10.094191312789917
872,2,7,euclidean,idw,equal,0.5135135135135135,76,72,9.748151063919067
873,3,7,euclidean,idw,equal,0.43448275862068964,63,82,9.592218160629272
874,4,7,euclidean,idw,equal,0.46258503401360546,68,79,10.074189901351929
875,5,7,euclidean,idw,equal,0.46938775510204084,69,78,10.174196243286133
876,6,7,euclidean,idw,equal,0.4966442953020134,74,75,9.853184461593628
877,7,7,euclidean,idw,equal,0.41496598639455784,61,86,9.974152565002441
878,8,7,euclidean,idw,equal,0.47619047619047616,70,77,9.459180355072021
879,9,7,euclidean,idw,equal,0.49324324324324326,73,75,9.858222723007202
880,0,7,euclidean,idw,correlation,0.42567567567567566,63,85,9.851155281066895
881,1,7,euclidean,idw,correlation,0.41496598639455784,61,86,9.719186544418335
882,2,7,euclidean,idw,correlation,0.44594594594594594,66,82,9.724183559417725
883,3,7,euclidean,idw,correlation,0.4482758620689655,65,80,9.50271201133728
884,4,7,euclidean,idw,correlation,0.4489795918367347,66,81,9.469168424606323
885,5,7,euclidean,idw,correlation,0.47619047619047616,70,77,9.6731698513031
886,6,7,euclidean,idw,correlation,0.5369127516778524,80,69,9.627167463302612
887,7,7,euclidean,idw,correlation,0.42857142857142855,63,84,9.542179346084595
888,8,7,euclidean,idw,correlation,0.5034013605442177,74,73,9.736151695251465
889,9,7,euclidean,idw,correlation,0.47297297297297297,70,78,9.854225873947144
890,0,7,euclidean,idw,information_gain,0.4797297297297297,71,77,10.095191955566406
891,1,7,euclidean,idw,information_gain,0.38095238095238093,56,91,10.012174844741821
892,2,7,euclidean,idw,information_gain,0.5337837837837838,79,69,9.832123756408691
893,3,7,euclidean,idw,information_gain,0.46206896551724136,67,78,9.582184791564941
894,4,7,euclidean,idw,information_gain,0.46258503401360546,68,79,10.083225965499878
895,5,7,euclidean,idw,information_gain,0.5238095238095238,77,70,10.160227298736572
896,6,7,euclidean,idw,information_gain,0.5167785234899329,77,72,10.370184659957886
897,7,7,euclidean,idw,information_gain,0.5102040816326531,75,72,9.806150436401367
898,8,7,euclidean,idw,information_gain,0.5238095238095238,77,70,9.601189136505127
899,9,7,euclidean,idw,information_gain,0.5405405405405406,80,68,10.047225952148438
900,0,7,manhattan,majority,equal,0.5135135135135135,76,72,9.557215929031372
901,1,7,manhattan,majority,equal,0.43537414965986393,64,83,9.710150480270386
902,2,7,manhattan,majority,equal,0.5337837837837838,79,69,9.515181541442871
903,3,7,manhattan,majority,equal,0.4206896551724138,61,84,9.321179628372192
904,4,7,manhattan,majority,equal,0.47619047619047616,70,77,9.75118613243103
905,5,7,manhattan,majority,equal,0.4897959183673469,72,75,9.730184316635132
906,6,7,manhattan,majority,equal,0.5436241610738255,81,68,9.948224067687988
907,7,7,manhattan,majority,equal,0.42857142857142855,63,84,9.83818793296814
908,8,7,manhattan,majority,equal,0.5102040816326531,75,72,9.481141090393066
909,9,7,manhattan,majority,equal,0.4797297297297297,71,77,9.275181531906128
910,0,7,manhattan,majority,correlation,0.5,74,74,9.270208597183228
911,1,7,manhattan,majority,correlation,0.4217687074829932,62,85,9.21299934387207
912,2,7,manhattan,majority,correlation,0.527027027027027,78,70,9.281010866165161
913,3,7,manhattan,majority,correlation,0.4413793103448276,64,81,9.242993593215942
914,4,7,manhattan,majority,correlation,0.4489795918367347,66,81,9.360274314880371
915,5,7,manhattan,majority,correlation,0.4965986394557823,73,74,9.324748992919922
916,6,7,manhattan,majority,correlation,0.5302013422818792,79,70,9.35134506225586
917,7,7,manhattan,majority,correlation,0.4489795918367347,66,81,9.288972616195679
918,8,7,manhattan,majority,correlation,0.5306122448979592,78,69,9.361010313034058
919,9,7,manhattan,majority,correlation,0.527027027027027,78,70,9.41905164718628
920,0,7,manhattan,majority,information_gain,0.4527027027027027,67,81,9.437954425811768
921,1,7,manhattan,majority,information_gain,0.5034013605442177,74,73,9.470987319946289
922,2,7,manhattan,majority,information_gain,0.5405405405405406,80,68,9.707041263580322
923,3,7,manhattan,majority,information_gain,0.4689655172413793,68,77,9.79201054573059
924,4,7,manhattan,majority,information_gain,0.5578231292517006,82,65,9.389959573745728
925,5,7,manhattan,majority,information_gain,0.54421768707483,80,67,9.464972257614136
926,6,7,manhattan,majority,information_gain,0.5100671140939598,76,73,9.709009885787964
927,7,7,manhattan,majority,information_gain,0.4421768707482993,65,82,9.827993392944336
928,8,7,manhattan,majority,information_gain,0.5714285714285714,84,63,9.50995945930481
929,9,7,manhattan,majority,information_gain,0.5,74,74,9.391010999679565
930,0,7,manhattan,sheppard,equal,0.4797297297297297,71,77,9.545048236846924
931,1,7,manhattan,sheppard,equal,0.4013605442176871,59,88,9.39497184753418
932,2,7,manhattan,sheppard,equal,0.5202702702702703,77,71,9.413044214248657
933,3,7,manhattan,sheppard,equal,0.42758620689655175,62,83,9.3059663772583
934,4,7,manhattan,sheppard,equal,0.4421768707482993,65,82,9.633041620254517
935,5,7,manhattan,sheppard,equal,0.4897959183673469,72,75,9.736974239349365
936,6,7,manhattan,sheppard,equal,0.4966442953020134,74,75,9.742008686065674
937,7,7,manhattan,sheppard,equal,0.4421768707482993,65,82,9.48900818824768
938,8,7,manhattan,sheppard,equal,0.5034013605442177,74,73,9.533008813858032
939,9,7,manhattan,sheppard,equal,0.44594594594594594,66,82,9.799052953720093
940,0,7,manhattan,sheppard,correlation,0.5067567567567568,75,73,9.55196237564087
941,1,7,manhattan,sheppard,correlation,0.40816326530612246,60,87,9.413042068481445
942,2,7,manhattan,sheppard,correlation,0.527027027027027,78,70,9.897961139678955
943,3,7,manhattan,sheppard,correlation,0.4482758620689655,65,80,9.575011014938354
944,4,7,manhattan,sheppard,correlation,0.43537414965986393,64,83,9.651007652282715
945,5,7,manhattan,sheppard,correlation,0.5102040816326531,75,72,9.566137075424194
946,6,7,manhattan,sheppard,correlation,0.5369127516778524,80,69,9.503896474838257
947,7,7,manhattan,sheppard,correlation,0.4557823129251701,67,80,9.423958539962769
948,8,7,manhattan,sheppard,correlation,0.54421768707483,80,67,9.506010055541992
949,9,7,manhattan,sheppard,correlation,0.5202702702702703,77,71,9.6990487575531
950,0,7,manhattan,sheppard,information_gain,0.5540540540540541,82,66,9.65199327468872
951,1,7,manhattan,sheppard,information_gain,0.43537414965986393,64,83,9.54198169708252
952,2,7,manhattan,sheppard,information_gain,0.5202702702702703,77,71,9.803009748458862
953,3,7,manhattan,sheppard,information_gain,0.46206896551724136,67,78,9.774004936218262
954,4,7,manhattan,sheppard,information_gain,0.46258503401360546,68,79,10.007011413574219
955,5,7,manhattan,sheppard,information_gain,0.5782312925170068,85,62,10.21501350402832
956,6,7,manhattan,sheppard,information_gain,0.48322147651006714,72,77,11.020963668823242
957,7,7,manhattan,sheppard,information_gain,0.4965986394557823,73,74,9.779011487960815
958,8,7,manhattan,sheppard,information_gain,0.4897959183673469,72,75,9.573996782302856
959,9,7,manhattan,sheppard,information_gain,0.4864864864864865,72,76,10.472959041595459
960,0,7,manhattan,idw,equal,0.4527027027027027,67,81,10.848013401031494
961,1,7,manhattan,idw,equal,0.41496598639455784,61,86,10.780006170272827
962,2,7,manhattan,idw,equal,0.5,74,74,11.384009599685669
963,3,7,manhattan,idw,equal,0.4413793103448276,64,81,12.162011623382568
964,4,7,manhattan,idw,equal,0.4557823129251701,67,80,11.282044649124146
965,5,7,manhattan,idw,equal,0.47619047619047616,70,77,9.98297381401062
966,6,7,manhattan,idw,equal,0.5033557046979866,75,74,10.146045207977295
967,7,7,manhattan,idw,equal,0.4557823129251701,67,80,9.582974672317505
968,8,7,manhattan,idw,equal,0.48299319727891155,71,76,9.471041679382324
969,9,7,manhattan,idw,equal,0.46621621621621623,69,79,9.551977634429932
970,0,7,manhattan,idw,correlation,0.46621621621621623,69,79,9.55000638961792
971,1,7,manhattan,idw,correlation,0.40816326530612246,60,87,9.426010131835938
972,2,7,manhattan,idw,correlation,0.43243243243243246,64,84,9.629014253616333
973,3,7,manhattan,idw,correlation,0.4482758620689655,65,80,9.543010473251343
974,4,7,manhattan,idw,correlation,0.4557823129251701,67,80,9.659011125564575
975,5,7,manhattan,idw,correlation,0.4897959183673469,72,75,9.849272727966309
976,6,7,manhattan,idw,correlation,0.5167785234899329,77,72,9.594969987869263
977,7,7,manhattan,idw,correlation,0.4217687074829932,62,85,9.204236268997192
978,8,7,manhattan,idw,correlation,0.5306122448979592,78,69,9.476114749908447
979,9,7,manhattan,idw,correlation,0.49324324324324326,73,75,9.657010793685913
980,0,7,manhattan,idw,information_gain,0.5202702702702703,77,71,9.636044979095459
981,1,7,manhattan,idw,information_gain,0.43537414965986393,64,83,9.306040287017822
982,2,7,manhattan,idw,information_gain,0.5405405405405406,80,68,9.423973083496094
983,3,7,manhattan,idw,information_gain,0.4827586206896552,70,75,9.620047330856323
984,4,7,manhattan,idw,information_gain,0.4897959183673469,72,75,9.794958353042603
985,5,7,manhattan,idw,information_gain,0.5238095238095238,77,70,9.519009590148926
986,6,7,manhattan,idw,information_gain,0.5033557046979866,75,74,9.749047756195068
987,7,7,manhattan,idw,information_gain,0.4965986394557823,73,74,9.44196081161499
988,8,7,manhattan,idw,information_gain,0.54421768707483,80,67,9.64701247215271
989,9,7,manhattan,idw,information_gain,0.5135135135135135,76,72,10.152045249938965
990,0,7,cosine,majority,equal,0.49324324324324326,73,75,11.1930091381073
991,1,7,cosine,majority,equal,0.3945578231292517,58,89,11.92397403717041
992,2,7,cosine,majority,equal,0.5202702702702703,77,71,12.911051511764526
993,3,7,cosine,majority,equal,0.4206896551724138,61,84,11.311013460159302
994,4,7,cosine,majority,equal,0.46938775510204084,69,78,11.406975746154785
995,5,7,cosine,majority,equal,0.4965986394557823,73,74,11.51004409790039
996,6,7,cosine,majority,equal,0.5100671140939598,76,73,11.974975824356079
997,7,7,cosine,majority,equal,0.43537414965986393,64,83,11.779048204421997
998,8,7,cosine,majority,equal,0.4965986394557823,73,74,11.75900912284851
999,9,7,cosine,majority,equal,0.5,74,74,11.28700852394104
1000,0,7,cosine,majority,correlation,0.47297297297297297,70,78,11.314013957977295
1001,1,7,cosine,majority,correlation,0.4489795918367347,66,81,11.755042314529419
1002,2,7,cosine,majority,correlation,0.49324324324324326,73,75,11.718960046768188
1003,3,7,cosine,majority,correlation,0.4068965517241379,59,86,11.319874286651611
1004,4,7,cosine,majority,correlation,0.43537414965986393,64,83,11.44386339187622
1005,5,7,cosine,majority,correlation,0.48299319727891155,71,76,12.06601095199585
1006,6,7,cosine,majority,correlation,0.5167785234899329,77,72,11.81504201889038
1007,7,7,cosine,majority,correlation,0.4013605442176871,59,88,11.622995853424072
1008,8,7,cosine,majority,correlation,0.5102040816326531,75,72,11.534998655319214
1009,9,7,cosine,majority,correlation,0.4864864864864865,72,76,11.292975902557373
1010,0,7,cosine,majority,information_gain,0.42567567567567566,63,85,10.988010168075562
1011,1,7,cosine,majority,information_gain,0.4489795918367347,66,81,10.99000883102417
1012,2,7,cosine,majority,information_gain,0.5472972972972973,81,67,11.06499433517456
1013,3,7,cosine,majority,information_gain,0.4827586206896552,70,75,10.934974193572998
1014,4,7,cosine,majority,information_gain,0.4557823129251701,67,80,11.105011463165283
1015,5,7,cosine,majority,information_gain,0.5170068027210885,76,71,11.307012796401978
1016,6,7,cosine,majority,information_gain,0.4429530201342282,66,83,11.315013647079468
1017,7,7,cosine,majority,information_gain,0.48299319727891155,71,76,11.579012393951416
1018,8,7,cosine,majority,information_gain,0.46938775510204084,69,78,11.219000101089478
1019,9,7,cosine,majority,information_gain,0.44594594594594594,66,82,11.367962837219238
1020,0,7,cosine,sheppard,equal,0.4864864864864865,72,76,12.020045280456543
1021,1,7,cosine,sheppard,equal,0.3945578231292517,58,89,11.842976331710815
1022,2,7,cosine,sheppard,equal,0.49324324324324326,73,75,11.83004641532898
1023,3,7,cosine,sheppard,equal,0.42758620689655175,62,83,11.610010623931885
1024,4,7,cosine,sheppard,equal,0.46938775510204084,69,78,11.495979070663452
1025,5,7,cosine,sheppard,equal,0.5034013605442177,74,73,11.470043182373047
1026,6,7,cosine,sheppard,equal,0.4966442953020134,74,75,11.117010831832886
1027,7,7,cosine,sheppard,equal,0.4217687074829932,62,85,11.45301079750061
1028,8,7,cosine,sheppard,equal,0.5170068027210885,76,71,11.785974502563477
1029,9,7,cosine,sheppard,equal,0.5,74,74,11.68551754951477
1030,0,7,cosine,sheppard,correlation,0.4797297297297297,71,77,11.45465350151062
1031,1,7,cosine,sheppard,correlation,0.43537414965986393,64,83,10.946652173995972
1032,2,7,cosine,sheppard,correlation,0.5135135135135135,76,72,11.06599473953247
1033,3,7,cosine,sheppard,correlation,0.41379310344827586,60,85,10.89499306678772
1034,4,7,cosine,sheppard,correlation,0.42857142857142855,63,84,11.011991024017334
1035,5,7,cosine,sheppard,correlation,0.4965986394557823,73,74,11.512959480285645
1036,6,7,cosine,sheppard,correlation,0.5302013422818792,79,70,11.344053030014038
1037,7,7,cosine,sheppard,correlation,0.40816326530612246,60,87,11.219995737075806
1038,8,7,cosine,sheppard,correlation,0.5170068027210885,76,71,11.27101469039917
1039,9,7,cosine,sheppard,correlation,0.4864864864864865,72,76,11.287962198257446
1040,0,7,cosine,sheppard,information_gain,0.49324324324324326,73,75,11.23901104927063
1041,1,7,cosine,sheppard,information_gain,0.42857142857142855,63,84,11.18801236152649
1042,2,7,cosine,sheppard,information_gain,0.527027027027027,78,70,11.269012928009033
1043,3,7,cosine,sheppard,information_gain,0.4689655172413793,68,77,11.119011163711548
1044,4,7,cosine,sheppard,information_gain,0.4897959183673469,72,75,11.46396017074585
1045,5,7,cosine,sheppard,information_gain,0.5034013605442177,74,73,11.632045269012451
1046,6,7,cosine,sheppard,information_gain,0.4563758389261745,68,81,12.010010957717896
1047,7,7,cosine,sheppard,information_gain,0.48299319727891155,71,76,11.734994888305664
1048,8,7,cosine,sheppard,information_gain,0.5034013605442177,74,73,11.085996389389038
1049,9,7,cosine,sheppard,information_gain,0.5202702702702703,77,71,11.089959621429443
1050,0,7,cosine,idw,equal,0.4189189189189189,62,86,11.29304575920105
1051,1,7,cosine,idw,equal,0.4217687074829932,62,85,11.272976160049438
1052,2,7,cosine,idw,equal,0.4594594594594595,68,80,11.306045293807983
1053,3,7,cosine,idw,equal,0.4689655172413793,68,77,11.125009059906006
1054,4,7,cosine,idw,equal,0.4557823129251701,67,80,11.2520112991333
1055,5,7,cosine,idw,equal,0.47619047619047616,70,77,11.680009126663208
1056,6,7,cosine,idw,equal,0.5369127516778524,80,69,11.869682312011719
1057,7,7,cosine,idw,equal,0.4489795918367347,66,81,11.267232656478882
1058,8,7,cosine,idw,equal,0.46258503401360546,68,79,10.992024660110474
1059,9,7,cosine,idw,equal,0.5067567567567568,75,73,11.087007284164429
1060,0,7,cosine,idw,correlation,0.41216216216216217,61,87,11.1159987449646
1061,1,7,cosine,idw,correlation,0.40816326530612246,60,87,11.092956066131592
1062,2,7,cosine,idw,correlation,0.44594594594594594,66,82,11.212011575698853
