,fold,k,distance,votes,weighting,acc,corr,incorr,time
376,6,3,manhattan,majority,correlation,0.9393939393939394,93,6,4.054108619689941
377,7,3,manhattan,majority,correlation,0.9797979797979798,97,2,4.122903347015381
378,8,3,manhattan,majority,correlation,0.9696969696969697,96,3,4.507108211517334
379,9,3,manhattan,majority,correlation,0.98989898989899,98,1,4.057426452636719
380,0,3,manhattan,majority,information_gain,0.9797979797979798,97,2,4.106522798538208
381,1,3,manhattan,majority,information_gain,0.9696969696969697,96,3,4.238887786865234
382,2,3,manhattan,majority,information_gain,0.9696969696969697,96,3,4.198991060256958
383,3,3,manhattan,majority,information_gain,0.98989898989899,98,1,4.159632921218872
384,4,3,manhattan,majority,information_gain,1.0,99,0,4.1885881423950195
385,5,3,manhattan,majority,information_gain,0.9595959595959596,95,4,4.5773444175720215
386,6,3,manhattan,majority,information_gain,0.98989898989899,98,1,6.360472202301025
387,7,3,manhattan,majority,information_gain,0.98989898989899,98,1,4.196619272232056
388,8,3,manhattan,majority,information_gain,0.9797979797979798,97,2,4.124506950378418
389,9,3,manhattan,majority,information_gain,0.98989898989899,98,1,4.099108934402466
390,0,3,manhattan,sheppard,equal,0.9797979797979798,97,2,4.205755710601807
391,1,3,manhattan,sheppard,equal,0.9696969696969697,96,3,4.356934070587158
392,2,3,manhattan,sheppard,equal,0.9696969696969697,96,3,4.248602628707886
393,3,3,manhattan,sheppard,equal,1.0,99,0,4.087527275085449
394,4,3,manhattan,sheppard,equal,0.9797979797979798,97,2,4.340062141418457
395,5,3,manhattan,sheppard,equal,0.98989898989899,98,1,4.174249649047852
396,6,3,manhattan,sheppard,equal,1.0,99,0,4.118122577667236
397,7,3,manhattan,sheppard,equal,0.9797979797979798,97,2,4.194829940795898
398,8,3,manhattan,sheppard,equal,0.98989898989899,98,1,4.41836953163147
399,9,3,manhattan,sheppard,equal,0.98989898989899,98,1,4.340633392333984
400,0,3,manhattan,sheppard,correlation,0.9595959595959596,95,4,4.277050256729126
401,1,3,manhattan,sheppard,correlation,0.9797979797979798,97,2,4.0502846240997314
402,2,3,manhattan,sheppard,correlation,0.9494949494949495,94,5,4.080279350280762
403,3,3,manhattan,sheppard,correlation,1.0,99,0,4.124510765075684
404,4,3,manhattan,sheppard,correlation,0.98989898989899,98,1,4.11507248878479
405,5,3,manhattan,sheppard,correlation,0.98989898989899,98,1,4.257879734039307
406,6,3,manhattan,sheppard,correlation,0.9393939393939394,93,6,4.026968240737915
407,7,3,manhattan,sheppard,correlation,0.9797979797979798,97,2,4.276869773864746
408,8,3,manhattan,sheppard,correlation,0.9696969696969697,96,3,4.314694166183472
409,9,3,manhattan,sheppard,correlation,0.98989898989899,98,1,4.402313947677612
410,0,3,manhattan,sheppard,information_gain,0.9797979797979798,97,2,4.45699143409729
411,1,3,manhattan,sheppard,information_gain,0.9696969696969697,96,3,4.434889793395996
412,2,3,manhattan,sheppard,information_gain,0.9696969696969697,96,3,4.31799840927124
413,3,3,manhattan,sheppard,information_gain,0.98989898989899,98,1,4.321075201034546
414,4,3,manhattan,sheppard,information_gain,1.0,99,0,4.2688307762146
415,5,3,manhattan,sheppard,information_gain,0.9595959595959596,95,4,4.308876276016235
416,6,3,manhattan,sheppard,information_gain,0.9797979797979798,97,2,5.534208536148071
417,7,3,manhattan,sheppard,information_gain,0.98989898989899,98,1,4.283651828765869
418,8,3,manhattan,sheppard,information_gain,0.9797979797979798,97,2,5.1458563804626465
419,9,3,manhattan,sheppard,information_gain,0.9696969696969697,96,3,5.22277569770813
420,0,3,manhattan,idw,equal,0.9797979797979798,97,2,5.195848703384399
421,1,3,manhattan,idw,equal,0.9696969696969697,96,3,5.112082242965698
422,2,3,manhattan,idw,equal,0.9797979797979798,97,2,4.130090713500977
423,3,3,manhattan,idw,equal,1.0,99,0,3.9916603565216064
424,4,3,manhattan,idw,equal,0.9797979797979798,97,2,4.063995361328125
425,5,3,manhattan,idw,equal,0.98989898989899,98,1,3.809648036956787
426,6,3,manhattan,idw,equal,1.0,99,0,3.8978569507598877
427,7,3,manhattan,idw,equal,0.9797979797979798,97,2,3.718489170074463
428,8,3,manhattan,idw,equal,0.98989898989899,98,1,3.8064332008361816
429,9,3,manhattan,idw,equal,0.98989898989899,98,1,3.7330880165100098
430,0,3,manhattan,idw,correlation,0.9595959595959596,95,4,3.745725154876709
431,1,3,manhattan,idw,correlation,0.9797979797979798,97,2,3.7673397064208984
432,2,3,manhattan,idw,correlation,0.9494949494949495,94,5,3.7695577144622803
433,3,3,manhattan,idw,correlation,1.0,99,0,3.7027554512023926
434,4,3,manhattan,idw,correlation,0.98989898989899,98,1,3.6796324253082275
435,5,3,manhattan,idw,correlation,0.98989898989899,98,1,3.6595749855041504
436,6,3,manhattan,idw,correlation,0.9393939393939394,93,6,3.866105794906616
437,7,3,manhattan,idw,correlation,0.98989898989899,98,1,3.8133816719055176
438,8,3,manhattan,idw,correlation,0.9696969696969697,96,3,3.613311290740967
439,9,3,manhattan,idw,correlation,0.98989898989899,98,1,3.7731544971466064
440,0,3,manhattan,idw,information_gain,0.9797979797979798,97,2,3.7165169715881348
441,1,3,manhattan,idw,information_gain,0.9696969696969697,96,3,3.7223901748657227
442,2,3,manhattan,idw,information_gain,0.9696969696969697,96,3,3.6537468433380127
443,3,3,manhattan,idw,information_gain,1.0,99,0,3.64939284324646
444,4,3,manhattan,idw,information_gain,1.0,99,0,3.6431946754455566
445,5,3,manhattan,idw,information_gain,0.9595959595959596,95,4,3.5808351039886475
446,6,3,manhattan,idw,information_gain,0.9797979797979798,97,2,3.661055326461792
447,7,3,manhattan,idw,information_gain,0.98989898989899,98,1,3.7491676807403564
448,8,3,manhattan,idw,information_gain,0.9797979797979798,97,2,4.904691696166992
449,9,3,manhattan,idw,information_gain,0.9696969696969697,96,3,3.6986284255981445
450,0,3,cosine,majority,equal,0.9797979797979798,97,2,4.854717016220093
451,1,3,cosine,majority,equal,0.9696969696969697,96,3,4.8537657260894775
452,2,3,cosine,majority,equal,0.9696969696969697,96,3,4.816158771514893
453,3,3,cosine,majority,equal,1.0,99,0,4.788386821746826
454,4,3,cosine,majority,equal,0.98989898989899,98,1,4.79770827293396
455,5,3,cosine,majority,equal,0.9797979797979798,97,2,4.754909038543701
456,6,3,cosine,majority,equal,0.98989898989899,98,1,4.850780010223389
457,7,3,cosine,majority,equal,0.98989898989899,98,1,4.853794813156128
458,8,3,cosine,majority,equal,0.98989898989899,98,1,4.79783821105957
459,9,3,cosine,majority,equal,0.98989898989899,98,1,4.746824264526367
460,0,3,cosine,majority,correlation,0.9797979797979798,97,2,4.860198020935059
461,1,3,cosine,majority,correlation,0.9595959595959596,95,4,4.783528566360474
462,2,3,cosine,majority,correlation,0.9494949494949495,94,5,4.887673854827881
463,3,3,cosine,majority,correlation,1.0,99,0,4.9107584953308105
464,4,3,cosine,majority,correlation,1.0,99,0,4.9345269203186035
465,5,3,cosine,majority,correlation,0.98989898989899,98,1,4.763154745101929
466,6,3,cosine,majority,correlation,0.98989898989899,98,1,4.8786139488220215
467,7,3,cosine,majority,correlation,1.0,99,0,4.772728443145752
468,8,3,cosine,majority,correlation,0.98989898989899,98,1,4.832334041595459
469,9,3,cosine,majority,correlation,0.98989898989899,98,1,4.815084934234619
470,0,3,cosine,majority,information_gain,0.9797979797979798,97,2,4.849140405654907
471,1,3,cosine,majority,information_gain,0.9696969696969697,96,3,4.7801055908203125
472,2,3,cosine,majority,information_gain,0.9797979797979798,97,2,4.840372323989868
473,3,3,cosine,majority,information_gain,1.0,99,0,4.803753852844238
474,4,3,cosine,majority,information_gain,0.98989898989899,98,1,4.74163031578064
475,5,3,cosine,majority,information_gain,0.9696969696969697,96,3,6.127039670944214
476,6,3,cosine,majority,information_gain,0.9696969696969697,96,3,4.862509250640869
477,7,3,cosine,majority,information_gain,1.0,99,0,4.916671991348267
478,8,3,cosine,majority,information_gain,0.9797979797979798,97,2,4.869261741638184
479,9,3,cosine,majority,information_gain,0.98989898989899,98,1,4.705464124679565
480,0,3,cosine,sheppard,equal,0.9797979797979798,97,2,4.878756046295166
481,1,3,cosine,sheppard,equal,0.9696969696969697,96,3,4.754872560501099
482,2,3,cosine,sheppard,equal,0.9696969696969697,96,3,4.794980764389038
483,3,3,cosine,sheppard,equal,1.0,99,0,4.825218677520752
484,4,3,cosine,sheppard,equal,0.98989898989899,98,1,4.7762205600738525
485,5,3,cosine,sheppard,equal,0.9797979797979798,97,2,4.745173215866089
486,6,3,cosine,sheppard,equal,0.98989898989899,98,1,4.764173984527588
487,7,3,cosine,sheppard,equal,0.98989898989899,98,1,4.732318639755249
488,8,3,cosine,sheppard,equal,0.98989898989899,98,1,4.746416330337524
489,9,3,cosine,sheppard,equal,0.98989898989899,98,1,4.682476282119751
490,0,3,cosine,sheppard,correlation,0.9797979797979798,97,2,4.627912998199463
491,1,3,cosine,sheppard,correlation,0.9595959595959596,95,4,4.827364921569824
492,2,3,cosine,sheppard,correlation,0.9494949494949495,94,5,4.807925701141357
493,3,3,cosine,sheppard,correlation,1.0,99,0,4.860945224761963
494,4,3,cosine,sheppard,correlation,1.0,99,0,4.8631510734558105
495,5,3,cosine,sheppard,correlation,0.98989898989899,98,1,4.752847194671631
496,6,3,cosine,sheppard,correlation,0.98989898989899,98,1,4.913272142410278
497,7,3,cosine,sheppard,correlation,1.0,99,0,4.974230051040649
498,8,3,cosine,sheppard,correlation,0.98989898989899,98,1,4.881266832351685
499,9,3,cosine,sheppard,correlation,0.98989898989899,98,1,4.893517732620239
500,0,3,cosine,sheppard,information_gain,0.9797979797979798,97,2,4.903677463531494
501,1,3,cosine,sheppard,information_gain,0.9696969696969697,96,3,5.441821336746216
502,2,3,cosine,sheppard,information_gain,0.9797979797979798,97,2,5.232369661331177
503,3,3,cosine,sheppard,information_gain,1.0,99,0,4.796987533569336
504,4,3,cosine,sheppard,information_gain,1.0,99,0,4.750568866729736
505,5,3,cosine,sheppard,information_gain,0.9797979797979798,97,2,4.7559216022491455
506,6,3,cosine,sheppard,information_gain,0.98989898989899,98,1,4.7982261180877686
507,7,3,cosine,sheppard,information_gain,1.0,99,0,4.668666362762451
508,8,3,cosine,sheppard,information_gain,0.9797979797979798,97,2,4.906476974487305
509,9,3,cosine,sheppard,information_gain,0.98989898989899,98,1,4.838682174682617
510,0,3,cosine,idw,equal,0.9797979797979798,97,2,4.884890794754028
511,1,3,cosine,idw,equal,0.9797979797979798,97,2,4.931755542755127
512,2,3,cosine,idw,equal,1.0,99,0,4.852144718170166
513,3,3,cosine,idw,equal,1.0,99,0,4.789175033569336
514,4,3,cosine,idw,equal,1.0,99,0,4.879517316818237
515,5,3,cosine,idw,equal,0.9797979797979798,97,2,4.800146818161011
516,6,3,cosine,idw,equal,1.0,99,0,4.794529676437378
517,7,3,cosine,idw,equal,0.98989898989899,98,1,4.900067329406738
518,8,3,cosine,idw,equal,0.98989898989899,98,1,4.817331552505493
519,9,3,cosine,idw,equal,1.0,99,0,4.728386402130127
520,0,3,cosine,idw,correlation,0.9797979797979798,97,2,4.913644790649414
521,1,3,cosine,idw,correlation,0.9696969696969697,96,3,4.794285297393799
522,2,3,cosine,idw,correlation,0.9696969696969697,96,3,4.819183826446533
523,3,3,cosine,idw,correlation,1.0,99,0,4.869642019271851
524,4,3,cosine,idw,correlation,1.0,99,0,4.895339250564575
525,5,3,cosine,idw,correlation,0.98989898989899,98,1,4.725597858428955
526,6,3,cosine,idw,correlation,1.0,99,0,4.858107805252075
527,7,3,cosine,idw,correlation,1.0,99,0,5.003653526306152
528,8,3,cosine,idw,correlation,0.98989898989899,98,1,6.25085973739624
529,9,3,cosine,idw,correlation,1.0,99,0,4.80223536491394
530,0,3,cosine,idw,information_gain,0.98989898989899,98,1,4.810956001281738
531,1,3,cosine,idw,information_gain,0.9797979797979798,97,2,4.878878355026245
532,2,3,cosine,idw,information_gain,0.98989898989899,98,1,4.8706583976745605
533,3,3,cosine,idw,information_gain,0.98989898989899,98,1,4.828629970550537
534,4,3,cosine,idw,information_gain,1.0,99,0,4.802771329879761
535,5,3,cosine,idw,information_gain,0.9797979797979798,97,2,4.879607200622559
536,6,3,cosine,idw,information_gain,0.98989898989899,98,1,4.916119813919067
537,7,3,cosine,idw,information_gain,1.0,99,0,4.951639413833618
538,8,3,cosine,idw,information_gain,0.98989898989899,98,1,4.878114700317383
539,9,3,cosine,idw,information_gain,1.0,99,0,4.83310341835022
540,0,5,euclidean,majority,equal,0.9494949494949495,94,5,3.7299718856811523
541,1,5,euclidean,majority,equal,0.8888888888888888,88,11,3.759343385696411
542,2,5,euclidean,majority,equal,0.9797979797979798,97,2,3.685319423675537
543,3,5,euclidean,majority,equal,0.9696969696969697,96,3,3.6829910278320312
544,4,5,euclidean,majority,equal,1.0,99,0,3.8487579822540283
545,5,5,euclidean,majority,equal,0.9797979797979798,97,2,3.8906054496765137
546,6,5,euclidean,majority,equal,0.9797979797979798,97,2,3.841461420059204
547,7,5,euclidean,majority,equal,0.9797979797979798,97,2,3.831746816635132
548,8,5,euclidean,majority,equal,0.9797979797979798,97,2,3.8333468437194824
549,9,5,euclidean,majority,equal,0.98989898989899,98,1,3.911816358566284
550,0,5,euclidean,majority,correlation,0.9595959595959596,95,4,4.142106771469116
551,1,5,euclidean,majority,correlation,0.9494949494949495,94,5,3.816593885421753
552,2,5,euclidean,majority,correlation,0.9595959595959596,95,4,3.7688045501708984
553,3,5,euclidean,majority,correlation,0.9696969696969697,96,3,3.797071695327759
554,4,5,euclidean,majority,correlation,0.9797979797979798,97,2,3.7182817459106445
555,5,5,euclidean,majority,correlation,0.9797979797979798,97,2,3.7444355487823486
556,6,5,euclidean,majority,correlation,0.9797979797979798,97,2,3.77630352973938
557,7,5,euclidean,majority,correlation,1.0,99,0,5.086517095565796
558,8,5,euclidean,majority,correlation,0.9797979797979798,97,2,3.6995511054992676
559,9,5,euclidean,majority,correlation,0.98989898989899,98,1,3.711040735244751
560,0,5,euclidean,majority,information_gain,0.9494949494949495,94,5,3.714280843734741
561,1,5,euclidean,majority,information_gain,0.9595959595959596,95,4,3.7548916339874268
562,2,5,euclidean,majority,information_gain,0.9797979797979798,97,2,3.7598466873168945
563,3,5,euclidean,majority,information_gain,0.98989898989899,98,1,3.8107523918151855
564,4,5,euclidean,majority,information_gain,0.9797979797979798,97,2,3.800922155380249
565,5,5,euclidean,majority,information_gain,0.9797979797979798,97,2,3.74308180809021
566,6,5,euclidean,majority,information_gain,0.98989898989899,98,1,3.7421300411224365
567,7,5,euclidean,majority,information_gain,0.9696969696969697,96,3,3.8139777183532715
568,8,5,euclidean,majority,information_gain,0.9797979797979798,97,2,3.80126953125
569,9,5,euclidean,majority,information_gain,0.9797979797979798,97,2,3.8325603008270264
570,0,5,euclidean,sheppard,equal,0.9494949494949495,94,5,3.8026938438415527
571,1,5,euclidean,sheppard,equal,0.8888888888888888,88,11,3.705545425415039
572,2,5,euclidean,sheppard,equal,0.9797979797979798,97,2,3.8395419120788574
573,3,5,euclidean,sheppard,equal,0.9696969696969697,96,3,3.7479374408721924
574,4,5,euclidean,sheppard,equal,1.0,99,0,3.843438148498535
575,5,5,euclidean,sheppard,equal,0.9797979797979798,97,2,3.827955484390259
576,6,5,euclidean,sheppard,equal,0.9797979797979798,97,2,3.8178651332855225
577,7,5,euclidean,sheppard,equal,0.9797979797979798,97,2,3.8246865272521973
578,8,5,euclidean,sheppard,equal,0.9797979797979798,97,2,3.695477247238159
579,9,5,euclidean,sheppard,equal,0.98989898989899,98,1,3.8557560443878174
580,0,5,euclidean,sheppard,correlation,0.9595959595959596,95,4,3.8647348880767822
581,1,5,euclidean,sheppard,correlation,0.9494949494949495,94,5,3.840197801589966
582,2,5,euclidean,sheppard,correlation,0.9595959595959596,95,4,3.8040924072265625
583,3,5,euclidean,sheppard,correlation,0.9696969696969697,96,3,4.015219211578369
584,4,5,euclidean,sheppard,correlation,0.9797979797979798,97,2,3.9430572986602783
585,5,5,euclidean,sheppard,correlation,0.9797979797979798,97,2,3.90462064743042
586,6,5,euclidean,sheppard,correlation,0.9797979797979798,97,2,3.9069020748138428
587,7,5,euclidean,sheppard,correlation,1.0,99,0,3.913067102432251
588,8,5,euclidean,sheppard,correlation,0.9797979797979798,97,2,3.732088804244995
589,9,5,euclidean,sheppard,correlation,0.98989898989899,98,1,3.7115235328674316
590,0,5,euclidean,sheppard,information_gain,0.9696969696969697,96,3,4.942027568817139
591,1,5,euclidean,sheppard,information_gain,0.9696969696969697,96,3,3.6727113723754883
592,2,5,euclidean,sheppard,information_gain,0.9797979797979798,97,2,3.8465323448181152
593,3,5,euclidean,sheppard,information_gain,0.9696969696969697,96,3,3.923276901245117
594,4,5,euclidean,sheppard,information_gain,0.9595959595959596,95,4,4.044702768325806
595,5,5,euclidean,sheppard,information_gain,0.9797979797979798,97,2,3.947882652282715
596,6,5,euclidean,sheppard,information_gain,0.9797979797979798,97,2,3.8354856967926025
597,7,5,euclidean,sheppard,information_gain,0.98989898989899,98,1,3.94450044631958
598,8,5,euclidean,sheppard,information_gain,0.9696969696969697,96,3,3.782548666000366
599,9,5,euclidean,sheppard,information_gain,0.98989898989899,98,1,3.6895511150360107
600,0,5,euclidean,idw,equal,0.9595959595959596,95,4,3.6731631755828857
601,1,5,euclidean,idw,equal,0.9191919191919192,91,8,3.8774633407592773
602,2,5,euclidean,idw,equal,0.9797979797979798,97,2,4.007747650146484
603,3,5,euclidean,idw,equal,1.0,99,0,3.990877151489258
604,4,5,euclidean,idw,equal,1.0,99,0,4.0325071811676025
605,5,5,euclidean,idw,equal,0.9797979797979798,97,2,3.990618944168091
606,6,5,euclidean,idw,equal,0.98989898989899,98,1,4.015005111694336
607,7,5,euclidean,idw,equal,0.9797979797979798,97,2,4.020494699478149
608,8,5,euclidean,idw,equal,0.98989898989899,98,1,3.8635969161987305
609,9,5,euclidean,idw,equal,0.98989898989899,98,1,4.090339183807373
610,0,5,euclidean,idw,correlation,0.9696969696969697,96,3,4.123500347137451
611,1,5,euclidean,idw,correlation,0.9494949494949495,94,5,3.9405031204223633
612,2,5,euclidean,idw,correlation,0.9696969696969697,96,3,3.896502733230591
613,3,5,euclidean,idw,correlation,1.0,99,0,3.912126302719116
614,4,5,euclidean,idw,correlation,0.98989898989899,98,1,3.8859503269195557
615,5,5,euclidean,idw,correlation,0.98989898989899,98,1,3.680528163909912
616,6,5,euclidean,idw,correlation,0.9797979797979798,97,2,3.7032885551452637
617,7,5,euclidean,idw,correlation,1.0,99,0,3.726395845413208
618,8,5,euclidean,idw,correlation,1.0,99,0,3.64422869682312
619,9,5,euclidean,idw,correlation,0.98989898989899,98,1,3.6172425746917725
620,0,5,euclidean,idw,information_gain,0.9797979797979798,97,2,3.62790584564209
621,1,5,euclidean,idw,information_gain,0.9393939393939394,93,6,3.630800724029541
622,2,5,euclidean,idw,information_gain,0.9797979797979798,97,2,3.65789532661438
623,3,5,euclidean,idw,information_gain,0.98989898989899,98,1,4.276238918304443
624,4,5,euclidean,idw,information_gain,0.9797979797979798,97,2,4.246555805206299
625,5,5,euclidean,idw,information_gain,0.9797979797979798,97,2,3.739912271499634
626,6,5,euclidean,idw,information_gain,0.9696969696969697,96,3,3.775665283203125
627,7,5,euclidean,idw,information_gain,0.98989898989899,98,1,3.725939989089966
628,8,5,euclidean,idw,information_gain,0.98989898989899,98,1,3.620605230331421
629,9,5,euclidean,idw,information_gain,0.98989898989899,98,1,3.6911661624908447
630,0,5,manhattan,majority,equal,0.9393939393939394,93,6,3.551997661590576
631,1,5,manhattan,majority,equal,0.9292929292929293,92,7,3.6608786582946777
632,2,5,manhattan,majority,equal,0.9696969696969697,96,3,3.491417646408081
633,3,5,manhattan,majority,equal,0.9797979797979798,97,2,3.536231517791748
634,4,5,manhattan,majority,equal,0.9797979797979798,97,2,3.519099473953247
635,5,5,manhattan,majority,equal,0.98989898989899,98,1,3.671745538711548
636,6,5,manhattan,majority,equal,0.9696969696969697,96,3,3.5760505199432373
637,7,5,manhattan,majority,equal,0.9595959595959596,95,4,3.5956997871398926
638,8,5,manhattan,majority,equal,0.9797979797979798,97,2,3.6062028408050537
639,9,5,manhattan,majority,equal,0.98989898989899,98,1,3.712820529937744
640,0,5,manhattan,majority,correlation,0.9191919191919192,91,8,3.8357789516448975
641,1,5,manhattan,majority,correlation,0.9494949494949495,94,5,3.773432493209839
642,2,5,manhattan,majority,correlation,0.898989898989899,89,10,3.6171257495880127
643,3,5,manhattan,majority,correlation,0.9696969696969697,96,3,3.4877371788024902
644,4,5,manhattan,majority,correlation,0.9595959595959596,95,4,3.572129011154175
645,5,5,manhattan,majority,correlation,0.9595959595959596,95,4,3.5015456676483154
646,6,5,manhattan,majority,correlation,0.9292929292929293,92,7,3.482546329498291
647,7,5,manhattan,majority,correlation,0.98989898989899,98,1,3.460683584213257
648,8,5,manhattan,majority,correlation,0.9191919191919192,91,8,3.491997480392456
649,9,5,manhattan,majority,correlation,0.98989898989899,98,1,3.4742720127105713
650,0,5,manhattan,majority,information_gain,0.9393939393939394,93,6,3.5611956119537354
651,1,5,manhattan,majority,information_gain,0.9191919191919192,91,8,3.493715524673462
652,2,5,manhattan,majority,information_gain,0.9393939393939394,93,6,3.513383388519287
653,3,5,manhattan,majority,information_gain,0.9494949494949495,94,5,3.5102603435516357
654,4,5,manhattan,majority,information_gain,0.9797979797979798,97,2,3.475062847137451
655,5,5,manhattan,majority,information_gain,0.9696969696969697,96,3,3.468454122543335
656,6,5,manhattan,majority,information_gain,0.9595959595959596,95,4,3.466719388961792
657,7,5,manhattan,majority,information_gain,0.9696969696969697,96,3,3.5571866035461426
658,8,5,manhattan,majority,information_gain,0.9696969696969697,96,3,4.707732200622559
659,9,5,manhattan,majority,information_gain,0.9696969696969697,96,3,3.4831645488739014
660,0,5,manhattan,sheppard,equal,0.9393939393939394,93,6,3.5103626251220703
661,1,5,manhattan,sheppard,equal,0.9494949494949495,94,5,3.528458833694458
662,2,5,manhattan,sheppard,equal,0.9696969696969697,96,3,3.4899847507476807
663,3,5,manhattan,sheppard,equal,0.98989898989899,98,1,3.519951820373535
664,4,5,manhattan,sheppard,equal,0.9797979797979798,97,2,3.598940134048462
665,5,5,manhattan,sheppard,equal,0.98989898989899,98,1,3.504024028778076
666,6,5,manhattan,sheppard,equal,0.9797979797979798,97,2,3.5446860790252686
667,7,5,manhattan,sheppard,equal,0.9595959595959596,95,4,3.53642201423645
668,8,5,manhattan,sheppard,equal,0.9797979797979798,97,2,3.5501174926757812
669,9,5,manhattan,sheppard,equal,0.98989898989899,98,1,3.513206720352173
670,0,5,manhattan,sheppard,correlation,0.9191919191919192,91,8,3.5283350944519043
671,1,5,manhattan,sheppard,correlation,0.9494949494949495,94,5,3.5965349674224854
672,2,5,manhattan,sheppard,correlation,0.898989898989899,89,10,3.5519933700561523
673,3,5,manhattan,sheppard,correlation,0.9696969696969697,96,3,3.5445425510406494
674,4,5,manhattan,sheppard,correlation,0.9595959595959596,95,4,3.553152561187744
675,5,5,manhattan,sheppard,correlation,0.9595959595959596,95,4,3.531428337097168
676,6,5,manhattan,sheppard,correlation,0.9292929292929293,92,7,3.5783700942993164
677,7,5,manhattan,sheppard,correlation,0.98989898989899,98,1,3.6081185340881348
678,8,5,manhattan,sheppard,correlation,0.9191919191919192,91,8,3.540477752685547
679,9,5,manhattan,sheppard,correlation,0.98989898989899,98,1,3.5286645889282227
680,0,5,manhattan,sheppard,information_gain,0.9393939393939394,93,6,3.5560410022735596
681,1,5,manhattan,sheppard,information_gain,0.9191919191919192,91,8,3.5780744552612305
682,2,5,manhattan,sheppard,information_gain,0.9393939393939394,93,6,3.527977466583252
683,3,5,manhattan,sheppard,information_gain,0.9494949494949495,94,5,3.51838755607605
684,4,5,manhattan,sheppard,information_gain,0.9696969696969697,96,3,3.600360155105591
685,5,5,manhattan,sheppard,information_gain,0.9494949494949495,94,5,3.52490234375
686,6,5,manhattan,sheppard,information_gain,0.9696969696969697,96,3,3.5222017765045166
687,7,5,manhattan,sheppard,information_gain,0.9696969696969697,96,3,3.5010881423950195
688,8,5,manhattan,sheppard,information_gain,0.9797979797979798,97,2,3.49208402633667
689,9,5,manhattan,sheppard,information_gain,0.98989898989899,98,1,3.5382561683654785
690,0,5,manhattan,idw,equal,0.9595959595959596,95,4,3.593033790588379
691,1,5,manhattan,idw,equal,0.9595959595959596,95,4,3.5012950897216797
692,2,5,manhattan,idw,equal,0.9797979797979798,97,2,3.534433126449585
693,3,5,manhattan,idw,equal,1.0,99,0,4.751056671142578
694,4,5,manhattan,idw,equal,0.98989898989899,98,1,3.523076295852661
695,5,5,manhattan,idw,equal,0.98989898989899,98,1,3.5564820766448975
696,6,5,manhattan,idw,equal,0.9797979797979798,97,2,3.5351555347442627
697,7,5,manhattan,idw,equal,0.9595959595959596,95,4,3.619173288345337
698,8,5,manhattan,idw,equal,0.98989898989899,98,1,3.761387586593628
699,9,5,manhattan,idw,equal,0.98989898989899,98,1,3.8524580001831055
700,0,5,manhattan,idw,correlation,0.9494949494949495,94,5,3.813861608505249
701,1,5,manhattan,idw,correlation,0.9494949494949495,94,5,3.6537725925445557
702,2,5,manhattan,idw,correlation,0.9090909090909091,90,9,3.539172410964966
703,3,5,manhattan,idw,correlation,1.0,99,0,3.5472753047943115
704,4,5,manhattan,idw,correlation,0.9797979797979798,97,2,3.5849993228912354
705,5,5,manhattan,idw,correlation,0.98989898989899,98,1,3.55780291557312
706,6,5,manhattan,idw,correlation,0.9393939393939394,93,6,3.5267255306243896
707,7,5,manhattan,idw,correlation,1.0,99,0,3.5344090461730957
708,8,5,manhattan,idw,correlation,0.9494949494949495,94,5,3.559535503387451
709,9,5,manhattan,idw,correlation,0.98989898989899,98,1,3.534823417663574
710,0,5,manhattan,idw,information_gain,0.9696969696969697,96,3,3.5168280601501465
711,1,5,manhattan,idw,information_gain,0.9494949494949495,94,5,3.571859359741211
712,2,5,manhattan,idw,information_gain,0.9494949494949495,94,5,3.5073511600494385
713,3,5,manhattan,idw,information_gain,0.98989898989899,98,1,3.5586907863616943
714,4,5,manhattan,idw,information_gain,0.98989898989899,98,1,3.5124359130859375
715,5,5,manhattan,idw,information_gain,0.9797979797979798,97,2,3.493412494659424
716,6,5,manhattan,idw,information_gain,0.9595959595959596,95,4,3.519801616668701
717,7,5,manhattan,idw,information_gain,0.9696969696969697,96,3,3.6195850372314453
718,8,5,manhattan,idw,information_gain,0.9797979797979798,97,2,3.5463573932647705
719,9,5,manhattan,idw,information_gain,0.98989898989899,98,1,3.523043632507324
720,0,5,cosine,majority,equal,0.9494949494949495,94,5,4.615859508514404
721,1,5,cosine,majority,equal,0.8888888888888888,88,11,4.636521816253662
722,2,5,cosine,majority,equal,0.9797979797979798,97,2,4.61421275138855
723,3,5,cosine,majority,equal,0.9696969696969697,96,3,4.588979244232178
724,4,5,cosine,majority,equal,0.98989898989899,98,1,4.67725133895874
725,5,5,cosine,majority,equal,0.9797979797979798,97,2,4.577338218688965
726,6,5,cosine,majority,equal,0.9797979797979798,97,2,5.817968845367432
727,7,5,cosine,majority,equal,0.9797979797979798,97,2,4.6218860149383545
728,8,5,cosine,majority,equal,0.9797979797979798,97,2,4.5878331661224365
729,9,5,cosine,majority,equal,0.98989898989899,98,1,4.607633590698242
730,0,5,cosine,majority,correlation,0.9494949494949495,94,5,4.607023000717163
731,1,5,cosine,majority,correlation,0.9494949494949495,94,5,4.700199127197266
732,2,5,cosine,majority,correlation,0.9696969696969697,96,3,4.572686672210693
733,3,5,cosine,majority,correlation,0.9696969696969697,96,3,4.642905950546265
734,4,5,cosine,majority,correlation,0.9797979797979798,97,2,4.639354944229126
735,5,5,cosine,majority,correlation,0.9797979797979798,97,2,4.627959966659546
